date,session,number,bill,question,result,description,yeatotal,naytotal
2007-12-14,1,434,H.R. 2419,On Passage of the Bill,Passed,H.R. 2419 as Amended; Food and Energy Security Act of 2007,79,14
2007-12-17,1,435,S. 2248,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2248; FISA Amendments Act of 2007,76,10
2007-12-18,1,436,H.R. 2764,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Reid motion to Concur in the House Amdts. to the Senate Amdt. to H.R. 2764; Border Infrastructure and Technology Modernization Act of 2007,44,51
2007-12-18,1,437,H.R. 2764,On the Amendment S.Amdt. 3875,Rejected,Feingold Amdt. No. 3875; To provide for the safe redeployment of United States troops from Iraq.,24,71
2007-12-18,1,438,H.R. 2764,On the Amendment S.Amdt. 3876,Rejected,"Levin Amdt. No. 3876; To express the sense of Congress on the transition of the missions of United States Forces in Iraq to a more limited set of missions as specified by the President on September 13, 2007.",50,45
2007-12-18,1,439,H.R. 2764,On the Motion,Agreed to,"McConnell Motion to Concur in House Amdt. No. 2 to the Senate Amdt. to H.R. 2764, with an Amdt. No. 3874; Border Infrastructure and Technology Modernization Act of 2007",70,25
2007-12-18,1,440,H.R. 2764,On the Motion,Rejected,"Reid Motion to Concur in House Amdt. No. 1 to Senate Amdt. To H.R. 2764, with an Amdt. No. 3877; Border Infrastructure and Technology Modernization Act of 2007",48,46
2007-12-18,1,441,H.R. 2764,On the Motion,Agreed to,Reid Motion to Concur in House Amdt. No. 1 to Senate Amdt. to H.R. 2764; Border Infrastructure and Technology Modernization Act of 2007,76,17
2007-12-18,1,442,PN768,On the Nomination,Confirmed,"Confirmation John Daniel Tinder, of Indiana, to be U.S. Circuit Judge",93,0
2008-01-22,2,1,H.R. 4986,On Passage of the Bill,Passed,H.R.4986; National Defense Authorization Act for Fiscal Year 2008,91,3
2008-01-24,2,2,S. 2248,On the Motion to Table,Agreed to,"Motion to Table Committee on the Judiciary Reported Substitute Amendment, as Modified, to S.2248; FISA Amendments Act of 2008",60,36
2008-01-28,2,3,S. 2248,On the Cloture Motion S.Amdt. 3911,Rejected,Motion to Invoke Cloture on Amdt. No. 3911 to S. 2248; In the nature of a substitute.,48,45
2008-01-28,2,4,S. 2248,On the Cloture Motion S.Amdt. 3918,Rejected,Motion to Invoke Cloture on Amdt. No. 3918 to S. 2248; Relative to the extension of the Protect America Act of 2007.,48,45
2008-02-04,2,5,H.R. 5140,On the Cloture Motion,Agreed to,Motion To Invoke Cloture On The Motion To Proceed To Consider H.R. 5140; Economic Stimulus Act of 2008,80,4
2008-02-05,2,6,H.R. 5140,On the Motion,Agreed to,Motion to Instruct Sgt. At Arms; Economic Stimulus Act of 2008,73,12
2008-02-06,2,7,S. 2248,On the Amendment S.Amdt. 3930,Rejected,Cardin Amdt No. 3930; To modify the sunset provision.,49,46
2008-02-06,2,8,H.R. 5140,On the Cloture Motion S.Amdt. 3983,Rejected,Motion To Invoke Cloture On The Reid Amdt No. 3983; Of a perfecting nature.,58,41
2008-02-07,2,9,H.R. 5140,On the Amendment S.Amdt. 4010,Agreed to,Reid Amdt. No. 4010; To revise the eligibility criteria for the 2008 recovery rebates for individuals.,91,6
2008-02-07,2,10,H.R. 5140,On Passage of the Bill,Passed,H.R. 5140 As Amended; Economic Stimulus Act of 2008,81,16
2008-02-07,2,11,S. 2248,On the Amendment S.Amdt. 3915,Rejected,Feingold Amdt. No. 3915 ; To place flexible limits on the use of information obtained using unlawful procedures.,40,56
2008-02-07,2,12,S. 2248,On the Amendment S.Amdt. 3913,Rejected,Feingold Amdt. No. 3913; To prohibit reverse targeting and protect the rights of Americans who are communicating with people abroad.,38,57
2008-02-12,2,13,S. 2248,On the Amendment S.Amdt. 3910,Rejected,Feinstein Amdt. No. 3910; To provide a statement of the exclusive means by which electronic surveillance and interception of certain communications may be conducted.,57,41
2008-02-12,2,14,S. 2248,On the Amendment S.Amdt. 3979,Rejected,Feingold Amdt. No. 3979; To provide safeguards for communications involving persons inside the United States.,35,63
2008-02-12,2,15,S. 2248,On the Amendment S.Amdt. 3907,Rejected,Dodd Amdt. No. 3907; To strike the provisions providing immunity from civil liability to electronic communication service providers for certain assistance provided to the Government.,31,67
2008-02-12,2,16,S. 2248,On the Amendment S.Amdt. 3912,Rejected,Feingold Amdt. No. 3912; To modify the requirements for certifications made prior to the initiation of certain acquisitions.,37,60
2008-02-12,2,17,S. 2248,On the Amendment S.Amdt. 3927,Rejected,Specter Amdt. No. 3927; To provide for the substitution of the United States in certain civil actions.,30,68
2008-02-12,2,18,S. 2248,On the Amendment S.Amdt. 3919,Rejected,Feinstein Amdt. No. 3919; To provide for the review of certifications by the Foreign Intelligence Surveillance Court.,41,57
2008-02-12,2,19,S. 2248,On the Cloture Motion,Agreed to,Motion to Invoke Cloture Re. S. 2248; FISA Amendments Act of 2008,69,29
2008-02-12,2,20,S. 2248,On Passage of the Bill,Passed,S.2248 as Amended; FISA Amendments Act of 2008,68,29
2008-02-13,2,21,H.R. 2082,On the Cloture Motion,Agreed to,Motion To Invoke Cloture On The Conference Report To Accompany H.R. 2082; Intelligence Authorization Act for Fiscal Year 2008,92,4
2008-02-13,2,22,H.R. 2082,On the Conference Report,Agreed to,HR 2082 Conference Report ; Intelligence Authorization Act for Fiscal Year 2008,51,45
2008-02-13,2,23,S. 1200,On the Amendment S.Amdt. 4020,Agreed to,Tester Amdt. No. 4020; To express the sense of Congress regarding law enforcement and methamphetamine issues in Indian country.,95,0
2008-02-14,2,24,S. 1200,On the Amendment S.Amdt. 4082,Agreed to,Dorgan Amdt. No. 4082; Of a perfecting nature.,95,0
2008-02-14,2,25,S. 1200,On the Amendment S.Amdt. 4034,Rejected,Coburn Amdt. No. 4034; To allow tribal members to make their own health care choices.,28,67
2008-02-14,2,26,S. 1200,On the Amendment S.Amdt. 4036,Rejected,Coburn Amdt. No. 4036; To prioritize scarce resources to basic medical services for Indians.,21,73
2008-02-14,2,27,S. 1200,On the Amendment S.Amdt. 4032,Agreed to,Coburn Amdt. No. 4032; To protect rape and sexual assault victims from HIV/AIDS and other sexually transmitted diseases.,94,0
2008-02-25,2,28,S. 1200,On the Cloture Motion S.Amdt. 3899,Agreed to,Motion to Invoke Cloture on the Dorgan Amdt. No. 3899; In the nature of a substitute.,85,2
2008-02-25,2,29,S. 1200,On the Amendment S.Amdt. 4070,Agreed to,DeMint Amdt. No. 4070; Of a perfecting nature.,78,11
2008-02-26,2,30,S. 1200,On the Amendment S.Amdt. 3896,Agreed to,Vitter Amdt. No. 3896; To modify a section relating to limitation on use of funds appropriated to the Service.,52,42
2008-02-26,2,31,S. 1200,On the Amendment S.Amdt. 3897,Agreed to,Smith Amdt. No. 3897; To modify a provision relating to development of innovative approaches.,56,38
2008-02-26,2,32,S. 1200,On Passage of the Bill,Passed,S.1200 as Amended; Indian Health Care Improvement Act Amendments of 2008,83,10
2008-02-26,2,33,S. 2633,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2633; A bill to provide for the safe redeployment of United States troops from Iraq.,70,24
2008-02-27,2,34,S. 2634,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2634; A bill to require a report setting forth the global strategy of the United States to combat and defeat al Qaeda and its affiliates.,89,3
2008-02-28,2,35,H.R. 3221,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to H.R.3221; Housing and Economic Recovery Act of 2008,48,46
2008-03-03,2,36,S. 2663,On the Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2663; CPSC Reform Act,86,1
2008-03-04,2,37,S. 2663,On the Motion to Table S.Amdt. 4095,Agreed to,Motion To Table DeMint Amdt. No. 4095; In the nature of a substitute.,57,39
2008-03-05,2,38,S. 2663,On the Amendment S.Amdt. 4105,Agreed to,"Klobuchar Amdt. No. 4105 As Modified; To authorize appropriations for necessary or appropriate travel, subsistence, and related expenses, and for other purposes.",96,0
2008-03-05,2,39,S. 2663,On the Motion to Table S.Amdt. 4094,Agreed to,"Motion To Table Cornyn Amdt. No. 4094 As Modified Further; To prohibit State attorneys general from entering into contingency fee agreements for legal or expert witness services in certain civil actions relating to Federal consumer product safety rules, regulations, standards, certification or labeling requirements, or orders.",51,45
2008-03-06,2,40,S. 2663,On the Motion to Table S.Amdt. 4097,Agreed to,Motion To Table Vitter Amdt. No. 4097; To allow the prevailing party in certain civil actions related to consumer product safety rules to recover attorney fees.,56,39
2008-03-06,2,41,H.R. 4040,On Passage of the Bill,Passed,H.R. 4040 As Amended ; Consumer Product Safety Improvement Act of 2008,79,13
2008-03-13,2,42,S.Con.Res. 70,On the Amendment S.Amdt. 4160,Agreed to,"Baucus Amdt. No. 4160; To provide tax relief to middle-class families and small businesses, property tax relief to homeowners, relief to those whose homes were damaged or destroyed by Hurricanes Katrina and Rita, and tax relief to America's troops and veterans.",99,1
2008-03-13,2,43,S.Con.Res. 70,On the Amendment S.Amdt. 4170,Rejected,"Graham Amdt. No. 4170 as Modified; To protect families, family farms and small businesses by extending the income tax rate structure, raising the death tax exemption to $5 million and reducing the maximum death tax rate to no more than 35%; to keep education affordable by extending the college tuition deduction; and to protect senior citizens from higher taxes on their retirement income, maintain U.S. financial market competitiveness, and promote economic growth by extending the lower tax rates on dividends and capital gains.",47,52
2008-03-13,2,44,S.Con.Res. 70,On the Amendment S.Amdt. 4190,Agreed to,Conrad Amdt. No. 4190; To add a deficit-neutral reserve fund for repealing the 1993 rate increase for the alternative minimum tax for individuals.,53,46
2008-03-13,2,45,S.Con.Res. 70,On the Amendment S.Amdt. 4189,Rejected,Specter Amdt. No. 4189; To repeal section 13203 of the Omnibus Budget Reconciliation Act of 1993 by restoring the Alternative Minimum Tax rates that had been in effect prior thereto.,49,50
2008-03-13,2,46,S.Con.Res. 70,On the Motion S.Amdt. 4189,Rejected,Motion to Table Motion to Reconsider; To repeal section 13203 of the Omnibus Budget Reconciliation Act of 1993 by restoring the Alternative Minimum Tax rates that had been in effect prior thereto.,49,51
2008-03-13,2,47,S.Con.Res. 70,On the Motion to Reconsider S.Amdt. 4189,Agreed to,Motion to Reconsider Amdt. No. 4189; To repeal section 13203 of the Omnibus Budget Reconciliation Act of 1993 by restoring the Alternative Minimum Tax rates that had been in effect prior thereto.,50,50
2008-03-13,2,48,S.Con.Res. 70,On the Amendment S.Amdt. 4189,Rejected,Upon Reconsideration Specter Amdt. No. 4189; To repeal section 13203 of the Omnibus Budget Reconciliation Act of 1993 by restoring the Alternative Minimum Tax rates that had been in effect prior thereto.,49,51
2008-03-13,2,49,S.Con.Res. 70,On the Amendment S.Amdt. 4196,Rejected,"Salazar Amdt. No. 4196 as Modified; To reform the estate tax to avoid subjecting thousands of families, family businesses, and family farms and ranches to the estate tax.",38,62
2008-03-13,2,50,S.Con.Res. 70,On the Amendment S.Amdt. 4191,Rejected,"Kyl Amdt. No. 4191; To protect small businesses, family ranches and farms from the Death Tax by providing a $5 million exemption, a low rate for smaller estates and a maximum rate no higher than 35%.",50,50
2008-03-13,2,51,S.Con.Res. 70,On the Amendment S.Amdt. 4204,Agreed to,Conrad Amdt. No. 4204; To add a deficit-neutral reserve fund for repealing the 1993 increase in the income tax on Social Security benefits.,53,46
2008-03-13,2,52,S.Con.Res. 70,On the Amendment S.Amdt. 4192,Rejected,Bunning Amdt. No. 4192 as Modified; To repeal the tax increase on Social Security benefits imposed by the Omnibus Budget Reconciliation Act of 1993.,47,53
2008-03-13,2,53,S.Con.Res. 70,On the Amendment S.Amdt. 4203,Agreed to,Specter Amdt. No. 4203; To increase funding for the National Institutes of Health and the Low Income Home Energy Assistance Program.,95,4
2008-03-13,2,54,S.Con.Res. 70,On the Amendment S.Amdt. 4198,Agreed to,Dorgan Amdt. No. 4198; To increase the Indian Health Service by $1 billion in FY 2009.,69,30
2008-03-13,2,55,S.Con.Res. 70,On the Amendment S.Amdt. 4329,Agreed to,Bill Nelson Amdt. No. 4329; To establish a deficit-neutral reserve fund to improve energy efficiency and production.,56,43
2008-03-13,2,56,S.Con.Res. 70,On the Amendment S.Amdt. 4207,Rejected,Alexander Amdt. No. 4207 as Modified; To establish a deficit-neutral reserve fund to improve energy efficiency and production.,47,51
2008-03-13,2,57,S.Con.Res. 70,On the Amendment S.Amdt. 4350,Agreed to,"Kennedy Amdt. No. 4350; To increase funding for the Department of Education's English Literacy-Civics Education State Grant program, with an offset.",95,2
2008-03-13,2,58,S.Con.Res. 70,On the Amendment S.Amdt. 4222,Agreed to,"Alexander Amdt. No. 4222; To take $670,000 used by the EEOC in bringing actions against employers that require their employees to speak English, and instead use the money to teach English to adults through the Department of Education's English Literacy/Civics Education State Grant program.",54,44
2008-03-13,2,59,S.Con.Res. 70,On the Amendment S.Amdt. 4259,Agreed to,Menendez Amdt. No. 4259; To establish a reserve fund for immigration reform and enforcement.,53,45
2008-03-13,2,60,S.Con.Res. 70,On the Amendment S.Amdt. 4231,Agreed to,"Sessions Amdt. No. 4231; To establish a deficit-neutral reserve fund for border security, immigration enforcement, and criminal alien removal programs.",61,37
2008-03-13,2,61,S.Con.Res. 70,On the Motion S.Amdt. 4242,Rejected,"Motion to Waive C.B.A. Cornyn Amdt. No. 4242; To protect the family budget by providing for a budget point of order against legislation that increases income taxes on taxpayers, including hard-working middle-income families, entrepreneurs, and college students.",58,40
2008-03-13,2,62,S.Con.Res. 70,On the Amendment S.Amdt. 4246,Rejected,Allard Amdt. No. 4246; To raise taxes by an unprecedented $1.4 trillion for the purpose of fully funding 111 new or expanded federal spending programs.,0,97
2008-03-13,2,63,S.Con.Res. 70,On the Amendment S.Amdt. 4240,Rejected,Ensign Amdt. No. 4240; To require wealthy Medicare beneficiaries to pay a greater share of their Medicare Part D premiums.,42,56
2008-03-13,2,64,S.Con.Res. 70,On the Amendment S.Amdt. 4218,Rejected,"Sanders Amdt. No. 4218; To put children ahead of millionaires and billionaires by restoring the pre-2001 top income tax rate for people earning over $1 million, and use this revenue to invest in LIHEAP; IDEA; Head Start; Child Care; nutrition; school construction and deficit reduction.",43,55
2008-03-13,2,65,S.Con.Res. 70,On the Amendment S.Amdt. 4328,Rejected,DeMint Amdt. No. 4328; To provide for a deficit-neutral reserve fund for Social Security reform.,41,57
2008-03-13,2,66,S.Con.Res. 70,On the Amendment S.Amdt. 4232,Rejected,Allard Amdt. No. 4232; To pay down the Federal debt and eliminate government waste by reducing spending 5 percent on programs rated (as mandated under the Government Performance and Results Act (Public Law 103-62)) ineffective by the Office of Management and Budget Program Assessment Rating Tool.,29,68
2008-03-13,2,67,S.Con.Res. 70,On the Amendment S.Amdt. 4284,Agreed to,Brownback Amdt. No. 4284; To provide funds for a Commission on Budgetary Accountability and Review of Federal Agencies.,49,48
2008-03-13,2,68,S.Con.Res. 70,On the Amendment S.Amdt. 4197,Agreed to,Kohl Amdt. No. 4197; To establish a deficit-neutral reserve fund for a 3-year extension of the pilot program for national and State background checks on direct patient access employees of long-term care facilities or providers.,89,7
2008-03-13,2,69,S.Con.Res. 70,On the Motion to Table S.Amdt. 4309,Agreed to,Motion to Table Vitter Amdt. No. 4309; To create a reserve fund to ensure that Federal assistance does not go to sanctuary cities that ignore the immigration laws of the United States and create safe havens for illegal aliens and potential terrorists.,58,40
2008-03-13,2,70,S.Con.Res. 70,On the Amendment S.Amdt. 4368,Agreed to,Boxer Amdt. No. 4368 as Modified; To increase funding for the Department of Justice for the vigorous enforcement of laws protecting children.,90,5
2008-03-13,2,71,S.Con.Res. 70,On the Amendment S.Amdt. 4335,Rejected,"Ensign Amdt. No. 4335; To increase funding for the Department of Justice for the vigorous enforcement of a prohibition against taking minors across State lines in circumvention of laws requiring the involvement of parents in abortion decisions consistent with the Child Custody Protection Act, which passed the Senate by a bipartisan vote of 65-34, with an offset.",49,49
2008-03-13,2,72,S.Con.Res. 70,On the Motion S.Amdt. 4340,Rejected,Motion to Waive C.B.A. DeMint Amdt. No. 4340; To create a point of order against bills that would raise gasoline prices.,39,59
2008-03-13,2,73,S.Con.Res. 70,On the Motion S.Amdt. 4313,Rejected,Motion to Waive C.B.A. Cornyn Amdt. No. 4313; To protect the family budget from runaway Government spending by increasing the number of Senators necessary to waive the PAYGO Point of Order from 60 to 100.,27,71
2008-03-13,2,74,S.Con.Res. 70,On the Amendment S.Amdt. 4348,Rejected,"Kyl Amdt. No. 4348; To provide certainty to taxpayers by extending expiring tax provisions such as the R&amp;D Tax Credit that helps US companies innovate, combat pay exclusion for our soldiers in the field, the education deduction to make colleges more affordable and the alternative energy incentives to make the environment cleaner through the end of 2009.",49,50
2008-03-13,2,75,S.Con.Res. 70,On the Motion S.Amdt. 4347,Rejected,Motion to Waive C.B.A. DeMint Amdt No. 4347; To establish an earmark moratorium for fiscal year 2009.,29,71
2008-03-13,2,76,S.Con.Res. 70,On the Amendment S.Amdt. 4378,Rejected,"Landrieu Amdt. No. 4378; To protect family businesses and farmers without increasing our nation's debt by providing for an estate tax that sets the exemption at $5 million and the rate at 35 percent, with the benefits of the exemption recaptured for estates over $100 million, paid for by closing tax loopholes that allow offshore deferral of compensation and transactions entered into solely for the purpose of avoiding taxation.",23,77
2008-03-13,2,77,S.Con.Res. 70,On the Amendment S.Amdt. 4372,Rejected,"Kyl Amdt. No. 4372; To protect small businesses, family ranches and farms from the Death Tax by providing a $5 million exemption, a low rate for smaller estates and a maximum rate no higher than 35%.",48,50
2008-03-13,2,78,S.Con.Res. 70,On the Amendment S.Amdt. 4276,Rejected,Grassley Amdt. No. 4276 as Modified; To exempt from pay-as-you-go enforcement modifications to the individual alternative minimum tax (AMT) that prevent millions of additional taxpayers from having to pay the AMT.,47,51
2008-03-13,2,79,S.Con.Res. 70,On the Amendment S.Amdt. 4380,Rejected,"DeMint Amdt. No. 4380; To provide for a deficit-neutral reserve fund for transferring funding for Berkeley, CA earmarks to the Marine Corps.",41,57
2008-03-14,2,80,S.Con.Res. 70,On the Amendment S.Amdt. 4379,Agreed to,Boxer Amdt. No. 4379; To facilitate coverage of pregnant women in SCHIP.,70,27
2008-03-14,2,81,S.Con.Res. 70,On the Amendment S.Amdt. 4233,Rejected,Allard Amdt. No. 4233; To require that legislation to reauthorize SCHIP include provisions codifying the unborn child regulation.,46,52
2008-03-14,2,82,S.Con.Res. 70,On the Amendment S.Amdt. 4339,Rejected,DeMint Amdt. No. 4339; To provide for a deficit-neutral reserve fund for providing an above the line Federal income tax deduction for individuals purchasing health insurance outside the workplace.,45,51
2008-03-14,2,83,S.Con.Res. 70,On the Amendment S.Amdt. 4245,Agreed to,"Biden Amdt. No. 4245; To restore full funding for the international affairs budget, in support of the reconstruction of Iraq and Afghanistan, nuclear nonproliferation, foreign assistance, fighting global AIDS, promoting sustainable development, and other efforts, with an offset.",73,23
2008-03-14,2,84,S.Con.Res. 70,On the Amendment S.Amdt. 4299,Agreed to,Vitter Amdt. No. 4299; Expressing the sense of the Senate regarding the need for comprehensive legislation to legalize the importation of prescription drugs from highly industrialized countries with safe pharmaceutical infrastructures.,73,23
2008-03-14,2,85,S.Con.Res. 70,On the Concurrent Resolution,Agreed to,S. Con. Res. 70 as Amended; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,51,44
2008-04-01,2,86,H.R. 3221,On the Cloture Motion,Agreed to,Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to H.R. 3221; Housing and Economic Recovery Act of 2008,94,1
2008-04-03,2,87,S.Res. 501,On the Resolution,Agreed to,S. Res. 501; A resolution honoring the sacrifice of the members of the United States Armed Forces who have been killed in Iraq and Afghanistan.,95,0
2008-04-03,2,88,H.R. 3221,On the Motion to Table S.Amdt. 4388,Agreed to,"Motion to Table Durbin Amdt. No. 4388; To address the treatment of primary mortgages in bankruptcy, and for other purposes.",58,36
2008-04-03,2,89,H.R. 3221,On the Motion S.Amdt. 4397,Rejected,Motion to Waive CBA Murray Amdt. No. 4397; To increase funding for housing counseling resources.,44,40
2008-04-03,2,90,H.R. 3221,On the Motion S.Amdt. 4407,Rejected,Motion to Waive CBA Kyl Amdt. No. 4407; To amend the Internal Revenue Code of 1986 to adjust for inflation the dollar limitation for the principal residence gain exclusion.,41,44
2008-04-04,2,91,H.R. 3221,On the Amendment S.Amdt. 4406,Agreed to,Voinovich Amdt. No. 4406 As Modified; To protect families most vulnerable to foreclosure due to a sudden loss of income by extending the depreciation incentive to loss companies that have accumulated alternative minimum tax and research and development tax credits.,76,2
2008-04-04,2,92,H.R. 3221,On the Motion S.Amdt. 4389,Agreed to,"Motion to Waive S. Con. Res. 21, sec. 204. Re: Landrieu Amdt. No. 4389, As Further Modified; To amend the Internal Revenue Code of 1986 to allow use of amended income tax returns to take into account receipt of certain hurricane-related casualty loss grants by disallowing previously taken casualty loss deductions and to waive the deadline on the construction of GO Zone property which is eligible for bonus depreciation.",74,5
2008-04-08,2,93,H.R. 3221,On the Cloture Motion S.Amdt. 4387,Agreed to,Motion to Invoke Cloture on the Dodd Amdt. No. 4387; In the nature of a substitute.,92,6
2008-04-10,2,94,H.R. 3221,On the Amendment S.Amdt. 4429,Rejected,"Alexander Amdt. No. 4429; To provide a longer extension of the renewable energy production tax credit and to encourage all emerging renewable sources of electricity, and for other purposes.",15,79
2008-04-10,2,95,H.R. 3221,On the Amendment S.Amdt. 4419,Agreed to,Ensign Amdt. No. 4419; To amend the Internal Revenue Code of 1986 to provide for the limited continuation of clean energy production incentives and incentives to improve energy efficiency in order to prevent a downturn in these sectors that would result from a lapse in the tax law.,88,8
2008-04-10,2,96,H.R. 3221,On Passage of the Bill,Passed,H.R. 3221 As Amended; Housing and Economic Recovery Act of 2008,84,12
2008-04-10,2,97,S. 2739,On the Amendment S.Amdt. 4522,Rejected,Coburn Amdt. No. 4522; To require the Director of the Office of Management and Budget to determine on an annual basis the quantity of land that is owned by the Federal Government and the cost to taxpayers of the ownership of the land.,30,63
2008-04-10,2,98,S. 2739,On the Amendment S.Amdt. 4521,Rejected,Coburn Amdt. No. 4521; To require approval prior to the assumption of control by the Federal Government of State property.,19,76
2008-04-10,2,99,S. 2739,On the Amendment S.Amdt. 4520,Rejected,"Coburn Amdt. No. 4520; To ensure that all individuals who reside, or own property that is located, in a proposed National Heritage Area are informed of the designation of the National Heritage Area.",27,67
2008-04-10,2,100,S. 2739,On the Amendment S.Amdt. 4519,Rejected,Coburn Amdt. 4519; To require the transfer of certain funds to be used by the Director of the National Park Service to dispose of assets described in the candidate asset disposition list of the National Park Service.,22,73
2008-04-10,2,101,S. 2739,On Passage of the Bill,Passed,S.2739; Consolidated Natural Resources Act of 2008,91,4
2008-04-10,2,102,PN988,On the Nomination,Confirmed,"Confirmation Brian Stacy Miller, of Arkansas, to be US District Judge",88,0
2008-04-14,2,103,H.R. 1195,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 1195; SAFETEA-LU Technical Corrections Act of 2008,93,1
2008-04-16,2,104,H.R. 1195,On the Motion to Table the Motion to Recommit,Agreed to,"Motion to Table DeMint Motion to Recommit H.R. 1195, with Instructions; SAFETEA-LU Technical Corrections Act of 2008",78,18
2008-04-17,2,105,H.R. 1195,On the Amendment S.Amdt. 4539,Agreed to,"Boxer Amdt. No. 4539, as Modified; To call for a review by the Department of Justice of allegations of violations of Federal criminal law.",64,28
2008-04-17,2,106,H.R. 1195,On the Amendment S.Amdt. 4538,Rejected,"Coburn Amdt. No. 4538; To create a bipartisan, bicameral special committee to investigate the improper insertion of an earmark for Coconut Road into the conference report of the 2005 highway bill after both chambers of Congress had approved identical versions of the conference report.",49,43
2008-04-17,2,107,H.R. 1195,On the Cloture Motion S.Amdt. 4146,Agreed to,Motion to Invoke Cloture on the Boxer Amdt. No. 4146 (Subst.); In the nature of a substitute.,90,2
2008-04-17,2,108,H.R. 1195,On Passage of the Bill,Passed,H.R. 1195 As Amended; SAFETEA-LU Technical Corrections Act of 2008,88,2
2008-04-22,2,109,S. 1315,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to S.1315; Veterans' Benefits Enhancement Act of 2008,94,0
2008-04-23,2,110,H.R. 2831,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 2831; Lilly Ledbetter Fair Pay Act of 2007,56,42
2008-04-24,2,111,S. 1315,On the Amendment S.Amdt. 4572,Rejected,Burr Amdt. No. 4572; To increase benefits for disabled U.S. veterans and provide a fair benefit to World War II Filipino veterans for their service to the United States.,41,56
2008-04-24,2,112,S. 1315,On Passage of the Bill,Passed,S.1315 as Amended; Veterans' Benefits Enhancement Act of 2008,96,1
2008-04-24,2,113,H.R. 493,On Passage of the Bill,Passed,H.R.493 as Amended; Genetic Information Nondiscrimination Act of 2008,95,0
2008-04-28,2,114,H.R. 2881,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.2881; FAA Reauthorization Act of 2007,88,0
2008-05-06,2,115,H.R. 2881,On the Cloture Motion S.Amdt. 4627,Rejected,Motion to Invoke Cloture on the Rockefeller Amdt. No. 4627 (Subst.) to H.R. 2881; In the nature of a substitute.,49,42
2008-05-06,2,116,S. 2284,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider S.2284; Flood Insurance Reform and Modernization Act of 2007,90,1
2008-05-07,2,117,S. 2284,On the Amendment S.Amdt. 4719,Rejected,Wicker Amdt. No. 4719; To provide for the optional purchase of insurance against loss resulting from physical damage to or loss of real property or personal property related thereto located in the United States arising from any flood or windstorm.,19,74
2008-05-07,2,118,S. 2284,On the Amendment S.Amdt. 4722,Rejected,Vitter Amdt. No. 4722; To increase maximum coverage limits.,27,66
2008-05-07,2,119,S. 2284,On the Amendment S.Amdt. 4723,Rejected,Vitter Amdt. No. 4723; To allow for a reasonable 5-year phase-in period for adjusted premiums.,23,69
2008-05-07,2,120,S. 2284,On the Amendment S.Amdt. 4705,Rejected,Landrieu Amdt. No. 4705 As Further Modified; To require the Comptroller General to conduct a study regarding mandatory purchasing requirements.,30,62
2008-05-08,2,121,S. 2284,On the Motion S.Amdt. 4707,Agreed to,"Motion to Waive S. Con. Res. 21, 110th, Sect. 201, re: Dodd Amdt. No. 4707; In the nature of a substitute.",70,26
2008-05-08,2,122,S. 2284,On the Amendment S.Amdt. 4715,Agreed to,Durbin Amdt. No. 4715 as Modified; To provide that no changes in flood insurance status for any areas located in the St. Louis District of the Corps of Engineers can go into effect until the remapping process is completed for that entire District.,68,24
2008-05-13,2,123,S. 2284,On the Amendment S.Amdt. 4720,Rejected,McConnell Amdt. No. 4720; Of a perfecting nature.,42,56
2008-05-13,2,124,S. 2284,On the Amendment S.Amdt. 4737,Agreed to,Reid Amdt. No. 4737; To increase the supply and lower the cost of petroleum by temporarily suspending the acquisition of petroleum for the Strategic Petroleum Reserve.,97,1
2008-05-13,2,125,H.R. 3121,On Passage of the Bill,Passed,H.R. 3121 As Amended; Flood Insurance Reform and Modernization Act of 2008,92,6
2008-05-13,2,126,H.R. 980,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to H.R. 980; Public Safety Employer-Employee Cooperation Act of 2007,69,29
2008-05-14,2,127,H.R. 980,On the Motion to Table S.Amdt. 4763,Agreed to,Motion to Table Graham Amdt. No. 4763; To improve educational assistance for members of the Armed Forces and veterans in order to enhance recruitment and retention for the Armed Forces.,55,42
2008-05-15,2,128,H.R. 2419,On the Motion,Agreed to,"Motion to Waive S. Con. Res. 21, 110th Congress, sect. 203 re: Conference Report to accompany H.R. 2419; Food, Conservation, and Energy Act of 2008",74,21
