date,session,number,bill,question,result,description,yeatotal,naytotal
2008-06-12,2nd,409,H R 1553,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Conquer Childhood Cancer Act,416,0
2008-06-12,2nd,410,H R 5749,Motion to table the appeal,Passed,Emergency Extended Unemployment Compensation Act of 2008,217,185
2008-06-12,2nd,411,H R 5749,On Motion to Recommit with Instructions,Failed,Emergency Extended Unemployment Compensation Act of 2008,170,243
2008-06-12,2nd,412,H R 5749,On Passage,Passed,Emergency Extended Unemployment Compensation Act of 2008,274,137
2008-06-12,2nd,413,S 2146,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"Authorizing the Administrator of the Environmental Protection Agency to accept, as part of a settlement, diesel emission reduction Supplemental Environmental Projects, and for other purposes.",406,0
2008-06-17,2nd,414,H R 2964,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Captive Primate Safety Act,302,96
2008-06-17,2nd,415,H R 3702,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Montana Cemetery Act,396,0
2008-06-17,2nd,416,H RES 1275,On Motion to Suspend the Rules and Agree,Passed,"Honoring the life of Timothy John Russert, Jr., public servant, political analyst, and author",395,0
2008-06-18,2nd,417,H R 6124,"Passage, Objections of the President Not Withstanding",Passed,"To provide for the continuation of agricultural and other programs of the Department of Agriculture through the fiscal year 2012, and for other purposes",317,109
2008-06-18,2nd,418,H R 6063,On Agreeing to the Amendment,Agreed to,,429,1
2008-06-18,2nd,419,H R 6063,On Agreeing to the Amendment,Agreed to,,423,3
2008-06-18,2nd,420,H R 6063,On Motion to Recommit with Instructions,Failed,National Aeronautics and Space Administration Authorization Act of 2008,196,225
2008-06-18,2nd,421,H R 6063,On Passage,Passed,National Aeronautics and Space Administration Authorization Act of 2008,409,15
2008-06-18,2nd,422,H RES 1002,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing support for designation of April 2008 as “Public Radio Recognition Month”,414,0
2008-06-19,2nd,423,H RES 1277,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 5781, to provide that 8 of the 12 weeks of parental leave made available to a Federal employee shall be paid leave",222,197
2008-06-19,2nd,424,H RES 1277,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 5781, to provide that 8 of the 12 weeks of parental leave made available to a Federal employee shall be paid leave",230,194
2008-06-19,2nd,425,H R 5710,On Motion to Suspend the Rules and Pass,Passed,Eastern New Mexico Rural Water System Authorization Act,301,124
2008-06-19,2nd,426,H R 5781,On Agreeing to the Amendment,Agreed to,,422,0
2008-06-19,2nd,427,H R 5781,On Motion to Recommit with Instructions,Failed,Federal Employees Paid Parental Leave Act,206,220
2008-06-19,2nd,428,H R 5781,On Passage,Passed,Federal Employees Paid Parental Leave Act,278,146
2008-06-19,2nd,429,H RES 1284,On Agreeing to the Resolution,Passed,"Providing for consideration of the Senate Adts. to the House Amendments to the Senate Adt. to the bill (H.R. 2642) making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending Sept. 30, 2008",342,83
2008-06-19,2nd,430,H RES 1230,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Condemning the postelection violence in Zimbabwe and calling for a peaceful resolution to the current political crisis,412,1
2008-06-19,2nd,431,H R 2642,Agree to Senate Amendment to House Amendment No. 1,Passed,Military Construction and Veterans Affairs and Related Agencies Appropriations Act,268,155
2008-06-19,2nd,432,H R 2642,Agree to Senate Adt to House Adt No. 2 with Amendment,Passed,Military Construction and Veterans Affairs and Related Agencies Appropriations Act,416,12
2008-06-19,2nd,433,H RES 1029,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Congratulating and recognizing Mr. Juan Antonio “Chi-Chi” Rodriguez for his continued success on and off the golf course, for his generosity and devotion to charity, and for his exemplary dedication to the intellectual and moral growth of thousands of low-income and disadvantaged youth in our country",415,0
2008-06-20,2nd,434,JOURNAL,On Approving the Journal,Passed,,230,168
2008-06-20,2nd,435,H RES 1276,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 5876, the Stop Child Abuse in Residential Programs for Teens Act of 2008",220,179
2008-06-20,2nd,436,H RES 1276,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 5876, the Stop Child Abuse in Residential Programs for Teens Act of 2008",223,185
2008-06-20,2nd,437,H R 6304,On Passage,Passed,FISA Amendments Act of 2008,293,129
2008-06-23,2nd,438,H RES 1242,On Motion to Suspend the Rules and Agree,Passed,"Honoring the life, musical accomplishments, and contributions of Louis Jordan on the 100th anniversary of his birth",348,0
2008-06-23,2nd,439,H CON RES 372,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of Black Music Month,353,0
2008-06-23,2nd,440,H RES 1051,"On Motion to Suspend the Rules and Agree, As Amended",Passed,"Congratulating James Madison University in Harrisonburg, Virginia, for 100 years of service and leadership to the United States",354,0
2008-06-24,2nd,441,ADJOURN,On Motion to Adjourn,Failed,,87,299
2008-06-24,2nd,442,ADJOURN,On Motion to Adjourn,Failed,,75,309
2008-06-24,2nd,443,H R 6331,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Medicare Improvements for Patients and Providers Act,355,59
2008-06-24,2nd,444,H R 5876,On Agreeing to the Amendment,Agreed to,,422,0
2008-06-24,2nd,445,H CON RES 379,On Agreeing to the Resolution,Passed,,225,197
2008-06-24,2nd,446,JOURNAL,On Approving the Journal,Passed,,239,181
2008-06-24,2nd,447,H R 6327,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Federal Aviation Administration Extension Act of 2008,422,0
2008-06-24,2nd,448,H R 6346,"On Motion to Suspend the Rules and Pass, as Amended",Failed,Federal Price Gouging Prevention Act,276,146
2008-06-25,2nd,449,H RES 1298,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 2176, to provide for and approve the settlement of certain land claims of the Bay Mills Indian Community",226,194
2008-06-25,2nd,450,H RES 1298,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 2176, to provide for and approve the settlement of certain land claims of the Bay Mills Indian Community",207,204
2008-06-25,2nd,451,H RES 1297,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 6275, the Alternative Minimum Tax Relief Act",225,194
2008-06-25,2nd,452,H RES 1297,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 6275, the Alternative Minimum Tax Relief Act",224,193
2008-06-25,2nd,453,H RES 1299,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3195, the ADA Amendments Act of 2008",221,194
2008-06-25,2nd,454,H R 6275,On Motion to Recommit with Instructions,Failed,Alternative Minimum Tax Relief Act of 2008,199,222
2008-06-25,2nd,455,H R 6275,On Passage,Passed,Alternative Minimum Tax Relief Act of 2008,233,189
2008-06-25,2nd,456,H R 3546,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Edward Byrne Memorial Justice Assistance Grant Program Authorization,406,11
2008-06-25,2nd,457,H R 2176,Table Appeal of the Ruling of the Chair,Passed,To provide for and approve the settlement of certain land claims of the Bay Mills Indian Community,226,189
2008-06-25,2nd,458,H R 2176,On Passage,Failed,To provide for and approve the settlement of certain land claims of the Bay Mills Indian Community,121,298
2008-06-25,2nd,459,H R 6358,On Motion to Suspend the Rules and Pass,Passed,Stop Child Abuse in Residential Programs for Teens Act of 2008,318,103
2008-06-25,2nd,460,H R 3195,On Passage,Passed,ADA Amendments Act of 2008,402,17
2008-06-25,2nd,461,H R 4040,On Motion to Instruct Conferees,Passed,Consumer Product Safety Commission Reform Act,415,0
2008-06-26,2nd,462,H RES 1304,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 6052, to promote increased public transportation use, to promote increased use of alternative fuels in providing public transportation, and for other purposes",228,198
2008-06-26,2nd,463,H RES 1304,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 6052, to promote increased public transportation use, to promote increased use of alternative fuels in providing public transportation, and for other purposes",230,196
2008-06-26,2nd,464,H RES 1291,On Motion to Suspend the Rules and Agree,Passed,Expressing gratitude for the contributions of the American GI Forum on its 60th anniversary,421,0
2008-06-26,2nd,465,H R 6052,On Agreeing to the Amendment,Agreed to,,421,0
2008-06-26,2nd,466,H R 6052,On Motion to Recommit with Instructions,Failed,Saving Energy Through Public Transportation Act,199,221
2008-06-26,2nd,467,H R 6052,On Passage,Passed,Saving Energy Through Public Transportation Act,322,98
2008-06-26,2nd,468,H R 6377,On Motion to Suspend the Rules and Pass,Passed,Energy Markets Emergency Act of 2008,402,19
2008-06-26,2nd,469,H R 6251,"On Motion to Suspend the Rules and Pass, as Amended",Failed,Responsible Federal Oil and Gas Lease Act,223,195
2008-06-26,2nd,470,H RES 1098,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of the Year of the American Veteran,409,0
2008-07-08,2nd,471,H R 3981,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Preserve America and Save America’s Treasures Act,360,23
2008-07-08,2nd,472,H R 1423,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Dorothy Buell Memorial Visitor Center Lease Act,376,11
2008-07-08,2nd,473,H R 4199,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To amend the Dayton Aviation Heritage Preservation Act of 1992 to add sites to the Dayton Aviation Heritage National Historical Park, and for other purposes",368,18
2008-07-09,2nd,474,H RES 1318,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 5811, The Electronic Message Preservation Act",228,193
2008-07-09,2nd,475,H RES 1318,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 5811, The Electronic Message Preservation Act",229,193
2008-07-09,2nd,476,H R 5811,On Motion to Recommit with Instructions,Passed,Electronic Message Preservation Act,419,1
2008-07-09,2nd,477,H R 5811,On Passage,Passed,Electronic Message Preservation Act,286,137
2008-07-09,2nd,478,H R 3329,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Homes for Heroes Act,412,9
2008-07-09,2nd,479,H R 6184,On Motion to Suspend the Rules and Pass,Passed,America’s Beautiful National Parks Quarter Dollar Coin Act,419,0
2008-07-10,2nd,480,H RES 1317,On Ordering the Previous Question,Passed,Providing for consideration of the bill (H.R. 1286) to amend the National Trails System Act to designate the Washington-Rochambeau Revolutionary Route National Historic Trail,226,185
2008-07-10,2nd,481,H RES 1317,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 1286) to amend the National Trails System Act to designate the Washington-Rochambeau Revolutionary Route National Historic Trail,224,182
2008-07-10,2nd,482,H R 1286,On Agreeing to the Amendment,Agreed to,,424,0
2008-07-10,2nd,483,H R 1286,On Motion to Recommit with Instructions,Failed,Washington-Rochambeau Revolutionary Route National Historic Trail Designation Act,202,211
2008-07-10,2nd,484,H R 1286,On Passage,Passed,Washington-Rochambeau Revolutionary Route National Historic Trail Designation Act,345,69
2008-07-10,2nd,485,H R 3121,On Motion to Instruct Conferees,Passed,"To restore the financial solvency of the national flood insurance program and to provide for such program to make available multiperil coverage for damage resulting from windstorms and floods, and for other purposes",385,26
2008-07-14,2nd,486,H RES 1067,On Motion to Suspend the Rules and Agree,Passed,Recognizing the 50th anniversary of the crossing of the North Pole by the USS Nautilus (SSN 571),375,0
2008-07-14,2nd,487,H RES 1080,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Honoring the extraordinary service and exceptional sacrifice of the 101st Airborne Division (Air Assault), known as the Screaming Eagles",378,0
2008-07-14,2nd,488,H CON RES 297,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Recognizing the 60th anniversary of the integration of the United States Armed Forces,378,0
2008-07-15,2nd,489,H RES 1259,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Congratulating the Hamilton College Continentals on winning the NCAA Division III women’s lacrosse championship,423,0
2008-07-15,2nd,490,H RES 1323,On Motion to Suspend the Rules and Agree,Passed,Commending the Arizona State University softball team for their victory in the 2008 Women’s College World Series,425,0
2008-07-15,2nd,491,H R 6331,"Passage, Objections of the President Not Withstanding",Passed,Medicare Improvements for Patients and Providers Act,383,41
2008-07-15,2nd,492,H RES 1345,On Motion to Refer,Passed,The Kucinich Resolution,238,180
2008-07-15,2nd,493,H R 5803,On Motion to Suspend the Rules and Pass,Failed,To direct the Election Assistance Commission to establish a program to make grants to participating States and units of local goverment to carry out a program to make backup paper ballots in the case of the failure of a voting system or voting equipment,248,170
2008-07-15,2nd,494,H RES 1090,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Honoring the esteemed former President Nelson Rolihlahla Mandela on the occasion of his 90th birthday,411,0
2008-07-16,2nd,495,H RES 1343,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 5959) to authorize appropriations for fiscal year 2009 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and Central Intelligence Agency Retirement and Disability System",226,192
2008-07-16,2nd,496,H RES 1343,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 5959) to authorize appropriations for fiscal year 2009 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and Central Intelligence Agency Retirement and Disability System",226,193
2008-07-16,2nd,497,H RES 1339,On Ordering the Previous Question,Passed,Providing for consideration of the bill (H.R. 415) to amend the Wild and Scenic Rivers Act to designate segments of the Taunton River in the Commonwealth of Massachusetts as a component of the National Wild and Scenic Rivers System,223,198
2008-07-16,2nd,498,H RES 1339,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 415) to amend the Wild and Scenic Rivers Act to designate segments of the Taunton River in the Commonwealth of Massachusetts as a component of the National Wild and Scenic Rivers System,224,195
2008-07-16,2nd,499,H R 5959,On Agreeing to the Amendment,Agreed to,,414,10
2008-07-16,2nd,500,H R 5959,On Agreeing to the Amendment,Agreed to,,249,180
2008-07-16,2nd,501,H R 5959,On Agreeing to the Amendment,Agreed to,,426,2
2008-07-16,2nd,502,H R 5959,On Motion to Recommit with Instructions,Failed,Intelligence Authorization Act of Fiscal Year 2009,200,225
2008-07-16,2nd,503,H R 415,On Agreeing to the Amendment,Failed,,189,235
2008-07-16,2nd,504,H R 415,On Agreeing to the Amendment,Agreed to,,425,0
2008-07-16,2nd,505,H R 415,On Agreeing to the Amendment,Agreed to,,421,0
2008-07-16,2nd,506,H R 415,On Motion to Recommit with Instructions,Failed,To amend the Wild and Scenic Rivers Act to designate segments of the Taunton River in the Commonwealth of Massachusetts as a component of the National Wild and Scenic Rivers System,188,227
2008-07-16,2nd,507,H R 415,On Passage,Passed,To amend the Wild and Scenic Rivers Act to designate segments of the Taunton River in the Commonwealth of Massachusetts as a component of the National Wild and Scenic Rivers System,242,175
2008-07-16,2nd,508,H CON RES 295,On Motion to Suspend the Rules and Agree,Passed,Expressing the deepest appreciation of Congress to the families of members of the United States Armed Forces,415,0
2008-07-17,2nd,509,H RES 1350,On Ordering the Previous Question,Passed,Providing for consideration of motions to suspend the rules,228,188
2008-07-17,2nd,510,H RES 1350,On Agreeing to the Resolution,Passed,Providing for consideration of motions to suspend the rules,222,194
2008-07-17,2nd,511,H R 6515,On Motion to Suspend the Rules and Pass,Failed,Drill Responsibly in Leased Lands Act of 2008,244,173
2008-07-22,2nd,512,H R 6493,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Aviation Safety Enhancement Act of 2008,392,0
2008-07-22,2nd,513,H RES 1311,On Motion to Suspend the Rules and Agree,Passed,Expressing support for the designation of National GEAR UP Day,385,1
2008-07-22,2nd,514,H RES 1202,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of a National Guard Youth Challenge Day,388,0
2008-07-23,2nd,515,ADJOURN,On Motion to Adjourn,Failed,,20,400
2008-07-23,2nd,516,H RES 1363,On Ordering the Previous Question,Passed,"Providing for consideration of the Senate amendment to the House amendments to the Senate amendment to H.R. 3221, to provide needed housing reform and for other purposes",226,183
2008-07-23,2nd,517,H RES 1363,On Agreeing to the Resolution,Passed,"Providing for consideration of the Senate amendment to the House amendments to the Senate amendment to H.R. 3221, to provide needed housing reform and for other purposes",223,201
2008-07-23,2nd,518,H R 6532,On Motion to Suspend the Rules and Pass,Passed,To amend the Internal Revenue Code of 1986 to restore the Highway Trust Fund balance,387,37
2008-07-23,2nd,519,H R 3221,Concur in Senate Amendment with House Amendment,Passed,Foreclosure Prevention Act of 2008,272,152
2008-07-23,2nd,520,H R 6545,On Motion to Suspend the Rules and Pass,Passed,National Energy Security Intelligence Act of 2008,414,0
2008-07-23,2nd,521,H R 6545,Table Motion to Reconsider,Passed,National Energy Security Intelligence Act of 2008,242,179
2008-07-23,2nd,522,H RES 1344,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3999, to improve the safety of Federal-aid highway bridges, to strengthen bridge inspection standards and processes, to increase investment in the reconstruction of structurally deficient bridges on the National Highway System, and for other purposes",228,192
2008-07-23,2nd,523,H RES 1344,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 3999, to improve the safety of Federal-aid highway bridges, to strengthen bridge inspection standards and processes, to increase investment in the reconstruction of structurally deficient bridges on the National Highway System, and for other purposes",228,193
2008-07-24,2nd,524,H RES 1367,On Ordering the Previous Question,Passed,Providing for consideration of motions to suspend the rules,232,184
2008-07-24,2nd,525,H RES 1367,On Agreeing to the Resolution,Passed,Providing for consideration of motions to suspend the rules,226,190
2008-07-24,2nd,526,H RES 1362,On Ordering the Previous Question,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 5501) to authorize appropriations for fiscal years 2009 through 2013 to provide assistance to foreign countries to combat HIV/AIDS, tuberculosis, and malaria, and for other purposes",231,185
2008-07-24,2nd,527,H R 6578,"On Motion to Suspend the Rules and Pass, as Amended",Failed,Consumer Energy Supply Act of 2008,268,157
2008-07-24,2nd,528,H R 3999,On Agreeing to the Amendment,Agreed to,,416,1
2008-07-24,2nd,529,H R 3999,On Motion to Recommit with Instructions,Failed,National Highway Bridge Reconstruction and Inspection Act,151,268
2008-07-24,2nd,530,H R 3999,On Passage,Passed,National Highway Bridge Reconstruction and Inspection Act,367,55
2008-07-24,2nd,531,H R 5501,Concur in the Senate Amendment,Passed,"Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act",303,115
2008-07-24,2nd,532,H RES 1368,On Agreeing to the Resolution,Passed,"Relating to the House procedures contained in section 803 of the Medicare Presciption Drug, Improvement, and Modernization Act of 2003",231,184
2008-07-24,2nd,533,H RES 1296,"On Motion to Suspend the Rules and Agree, as Amended",Passed,National Child Awareness Month,404,0
2008-07-29,2nd,534,H R 2490,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To require the Secretary of Homeland Security to conduct a pilot program for the mobile biometric identification in the maritime environment of aliens unlawfully attempting to enter the United States,394,3
2008-07-29,2nd,535,H R 6113,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Paperwork Assistance Act,394,0
2008-07-29,2nd,536,H R 2192,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To amend title 38, United States Code, to establish an Ombudsman within the Department of Veterans Affairs",398,0
2008-07-30,2nd,537,H CON RES 398,On Agreeing to the Resolution,Passed,Adjournment Resolution,213,212
2008-07-30,2nd,538,H R 5892,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Veterans Disability Benefits Claims Modernization Act,429,0
2008-07-30,2nd,539,H RES 1370,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Calling on the Government of the People’s Republic of China to immediately end abuses of the human rights of its citizens, to cease repression of Tibetan and Uighur citizens, and to end its support for the Government of Sudan and Burma to ensure that the 2008 Beijing Olympic Games take place in an atmosphere of freedom",419,1
2008-07-30,2nd,540,H R 6604,"On Motion to Suspend the Rules and Pass, as Amended",Failed,Commodity Markets Transparency and Accountability Act,276,151
2008-07-30,2nd,541,H R 6445,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To amend title 38, United States Code, to prohibit the Secretary of Veterans Affairs from collecting certain copayments from veterans who are catastrophically disabled",421,0
2008-07-30,2nd,542,H R 1108,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Family Smoking Prevention and Tobacco Control Act,326,102
2008-07-30,2nd,543,H R 4040,On Motion to Suspend the Rules and Agree to the Conference Report,Passed,Consumer Product Safety Commission Reform Act,424,1
2008-07-31,2nd,544,H R 4137,On Agreeing to the Conference Report,Passed,"To amend and extend the Higher Education Act of 1965, and for other purposes",380,49
2008-07-31,2nd,545,JOURNAL,On Approving the Journal,Passed,,223,203
2008-07-31,2nd,546,H RES 1396,On Motion to Table,Passed,,254,138
2008-07-31,2nd,547,H RES 1388,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 1338, the Paycheck Fairness Act",232,191
2008-07-31,2nd,548,H RES 1388,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 1338, the Paycheck Fairness Act",229,194
2008-07-31,2nd,549,H RES 1384,On Ordering the Previous Question,Passed,"Providing for consideration of H. R. 6599, Military Consruction and Veterans’ Affairs Appropriations, FY 2009",243,181
2008-07-31,2nd,550,H RES 1384,On Agreeing to the Resolution,Passed,"Providing for consideration of H. R. 6599, Military Consruction and Veterans’ Affairs Appropriations, FY 2009",230,186
2008-07-31,2nd,551,H R 1338,On Agreeing to the Amendment,Failed,,188,240
2008-07-31,2nd,552,H R 1338,On Agreeing to the Amendment,Agreed to,,426,1
2008-07-31,2nd,553,H R 1338,On Agreeing to the Amendment,Agreed to,,397,29
2008-07-31,2nd,554,H R 1338,On Agreeing to the Amendment,Agreed to,,410,16
2008-07-31,2nd,555,H R 1338,On Motion to Recommit with Instructions,Failed,Paycheck Fairness Act,189,236
2008-07-31,2nd,556,H R 1338,On Passage,Passed,Paycheck Fairness Act,247,178
2008-07-31,2nd,557,H R 6633,On Motion to Suspend the Rules and Pass,Passed,Employee Verification Amendment Act of 2008,407,2
2008-08-01,2nd,558,H R 6599,On Agreeing to the Amendment,Failed,,185,227
2008-08-01,2nd,559,H R 6599,On Agreeing to the Amendment,Agreed to,,329,86
2008-08-01,2nd,560,H R 6599,On Agreeing to the Amendment,Failed,,63,350
2008-08-01,2nd,561,H R 6599,On Agreeing to the Amendment,Failed,,143,275
2008-08-01,2nd,562,H R 6599,On Motion to Table Appeal of the Ruling of the Chair,Passed,"Military Construction and Veterans Affairs Appropriation, FY 2009",230,184
2008-08-01,2nd,563,H R 6599,On Passage,Passed,"Military Construction and Veterans Affairs Appropriation, FY 2009",409,4
2008-08-01,2nd,564,H RES 1008,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Condemning the persecution of Baha is in Iran,408,3
2008-08-01,2nd,565,H RES 1316,On Motion to Suspend the Rules and Agree,Passed,"Honoring the service of the Navy and Coast Guard veterans who served on the LST amphibious landing craft during WWII, the Korean War, the Vietnam war, Operation Desert Storm, and global operations through 2002",415,0
2008-08-01,2nd,566,ADJOURN,On Motion to Adjourn,Passed,,213,197
2008-09-08,2nd,567,S 2403,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"Spottswood W. Robinson III and Robert R. Merhige, Jr. Federal Courthouse",376,0
2008-09-08,2nd,568,S 2837,On Motion to Suspend the Rules and Pass,Passed,Theodore Roosevelt United States Courthouse,375,1
2008-09-08,2nd,569,S 2135,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Child Soldiers Accountability Act of 2007,371,0
2008-09-09,2nd,570,H CON RES 344,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Recognizing that we are facing a global food crisis,404,1
2008-09-09,2nd,571,H RES 937,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing the sense of the House of Representatives that the emergency communications services provided by the American Red Cross are vital resources for military service members and their families,411,0
2008-09-09,2nd,572,H RES 1069,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Condemning the use of television programming by Hamas to indoctrinate hatred, violence, and anti-Semitism toward Israel in young Palestinian children",409,1
2008-09-09,2nd,573,H RES 1307,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Commemorating the Kingdom of Bhutan’s participation in the 2008 Smithsonian Folklife Festival and commending the people and the Government of the Kingdom of Bhutan for their commitment to holding elections and broadening political participation,395,15
2008-09-09,2nd,574,H R 6168,On Motion to Suspend the Rules and Pass,Passed,Lance Corporal Drew W. Weaver Post Office Building,403,0
2008-09-09,2nd,575,H R 6630,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To prohibit the Secretary of Transportation from granting authority to a motor carrier domiciled in Mexico to operate beyond United States municipalities and commercial zones on the United States-Mexico border unless expressly authorized by Congress,395,18
2008-09-10,2nd,576,H RES 1419,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3667, Missisquoi and Trout Rivers Wild and Scenic River Study Act of 2008",224,189
2008-09-10,2nd,577,H RES 1419,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 3667, Missisquoi and Trout Rivers Wild and Scenic River Study Act of 2008",223,190
2008-09-10,2nd,578,H R 1527,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Rural Veterans Access to Care Act,417,0
2008-09-10,2nd,579,S 2617,On Motion to Suspend the Rules and Pass,Passed,Veterans’ Compensation Cost-of-Living Adjustment Act of 2008,418,0
2008-09-10,2nd,580,H R 3667,On Motion that the Committee Rise,Passed,Missisquoi and Trout Rivers Wild and Scenic River Study Act of 2008,221,193
2008-09-10,2nd,581,H R 3667,On Agreeing to the Amendment,Agreed to,,418,0
2008-09-10,2nd,582,H R 3667,Table Appeal of the Ruling of the Chair,Passed,Missisquoi and Trout Rivers Wild and Scenic River Study Act of 2008,228,187
2008-09-10,2nd,583,H R 3667,On Passage,Passed,Missisquoi and Trout Rivers Wild and Scenic River Study Act of 2008,299,118
2008-09-10,2nd,584,H R 4081,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Prevent All Cigarette Trafficking Act of 2007,379,12
2008-09-11,2nd,585,JOURNAL,On Approving the Journal,Passed,,215,190
2008-09-11,2nd,586,H RES 1420,On Motion to Suspend the Rules and Agree,Passed,"Expressing the sense of the House of Representatives regarding the terrorist attacks launched against the United States on September 11, 2001",402,0
2008-09-11,2nd,587,H R 6532,On Motion to Suspend the Rules and Agree to the Senate Amendment,Passed,To amend the Internal Revenue Code of 1986 to restore the Highway Trust Fund balance,376,29
2008-09-11,2nd,588,ADJOURN,On Motion to Adjourn,Passed,,208,190
2008-09-15,2nd,589,H RES 1200,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Honoring the dedication and outstanding work of military support groups across the country for their steadfast support of the members of our Armed Forces and their families,374,0
2008-09-15,2nd,590,H CON RES 390,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Honoring the 28th Infantry Division for serving and protecting the United States,374,0
2008-09-15,2nd,591,H R 6889,On Motion to Suspend the Rules and Pass,Passed,"To extend the authority of the Secretary of Education to purchase guaranteed student loans for an additional year, and for other purposes",368,4
2008-09-16,2nd,592,ADJOURN,On Motion to Adjourn,Failed,,11,393
2008-09-16,2nd,593,H RES 1433,Will the House Now Consider the Resolution,Passed,"Rule for H.R. 6899, the Energy Bill",230,180
2008-09-16,2nd,594,ADJOURN,On Motion to Adjourn,Failed,,9,386
2008-09-16,2nd,595,H RES 1433,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 6899, Comprehensive American Energy Security and Consumer Protection Act",238,185
2008-09-16,2nd,596,H RES 1433,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 6899, Comprehensive American Energy Security and Consumer Protection Act",229,194
2008-09-16,2nd,597,H RES 1434,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 6842, the National Capital Security and Safety Act",241,183
2008-09-16,2nd,598,H R 6899,On Motion to Recommit with Instructions,Failed,Comprehensive American Energy Security and Consumer Protection Act,191,226
2008-09-16,2nd,599,H R 6899,On Passage,Passed,Comprehensive American Energy Security and Consumer Protection Act,236,189
2008-09-17,2nd,600,H R 6842,On Agreeing to the Amendment,Agreed to,,260,160
2008-09-17,2nd,601,H R 6842,On Passage,Passed,National Capital Security and Safety Act,266,152
