date,session,number,bill,question,result,description,yeatotal,naytotal
2005-12-16,1st,654,H R 4437,On Agreeing to the Amendment,Agreed to,,420,0
2005-12-16,1st,655,H R 4437,On Agreeing to the Amendment,Failed,,164,257
2005-12-16,1st,656,H R 4437,On Agreeing to the Amendment,Agreed to,,237,180
2005-12-16,1st,657,H R 4437,On Agreeing to the Amendment,Agreed to,,247,170
2005-12-16,1st,658,H R 4437,On Agreeing to the Amendment,Failed,,87,332
2005-12-16,1st,659,H R 4437,On Agreeing to the Amendment,Failed,,163,251
2005-12-16,1st,660,H R 4437,On Motion to Recommit with Instructions,Failed,"Border Protection, Antiterrorism, and Illegal Immigration Control Act",198,221
2005-12-16,1st,661,H R 4437,On Passage,Passed,"Border Protection, Antiterrorism, and Illegal Immigration Control Act",239,182
2005-12-16,1st,662,H RES 598,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Condemning actions by the Government of Syria that have hindered the investigation of the assassination of former Prime Minister of Lebanon Rafik Hariri conducted by the United Nations International Independent Investigation Commission (UNIIIC), expressing support for extending the UNIIIC’s investigative mandate, etc.",404,5
2005-12-17,1st,663,H RES 623,On Agreeing to the Resolution,Passed,Providing for consideration of motions to suspend the rules,213,190
2005-12-17,1st,664,H R 2520,Suspend the Rules and Agree to the Senate Amendment,Passed,Stem Cell Therapeutic and Research Act,413,0
2005-12-19,1st,665,H R 1815,On Agreeing to the Conference Report,Passed,"National Defense Authorization Act, FY 06",374,41
2005-12-19,1st,666,H RES 639,On Agreeing to the Resolution,Passed,"Waiving points of order against the conference report on H.R. 2863, Department of Defense Appropriations, FY 2006",214,201
2005-12-19,1st,667,H CON RES 284,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing the sense of Congress with respect to the 2005 presidential and parliamentary elections in Egypt,388,22
2005-12-19,1st,668,H R 2863,Recommit conference report with instructions,Failed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2006, and for other purposes",183,231
2005-12-19,1st,669,H R 2863,On Agreeing to the Conference Report,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2006, and for other purposes",308,106
2005-12-19,1st,670,S 1932,On Agreeing to the Conference Report,Passed,"Budget Reconciliation, 2006",212,206
2005-12-19,1st,671,H CON RES 275,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of Congress regarding the education curriculum in the Kingdom of Saudi Arabia,351,1
2006-01-31,2nd,1,QUORUM,Call of the House,Passed,,0,0
2006-02-01,2nd,2,H RES 653,On Consideration of the Resolution,Passed,Relating to consideration of the bill (S. 1932) to provide for reconciliation pursuant to section 202 (a) of the concurrent resolution on the budget for fiscal year 2006 (H. Con. Res. 95),226,201
2006-02-01,2nd,3,H RES 648,On Motion to Suspend the Rules and Agree,Passed,To eliminate floor privileges and access to Member exercise facilities for registered lobbyists who are former Members or officers of the House,379,50
2006-02-01,2nd,4,H RES 653,On Agreeing to the Resolution,Passed,Relating to consideration of the bill (S. 1932) to provide for reconciliation pursuant to section 202 (a) of the concurrent resolution on the budget for fiscal year 2006 (H. Con. Res. 95),216,214
2006-02-08,2nd,5,H RES 670,On Motion to Suspend the Rules and Agree,Passed,Congratulating the National Football League champion Pittsburgh Steelers for winning Super Bowl XL and completing one of the greatest postseason runs in professional sports history,384,0
2006-02-08,2nd,6,H RES 657,On Motion to Suspend the Rules and Agree,Passed,Honoring the contributions of Catholic schools,392,0
2006-02-08,2nd,7,H R 4297,On Motion to Instruct Conferees,Failed,Tax Relief Extension Reconciliation Act,185,207
2006-02-14,2nd,8,H CON RES 322,"On Motion to Suspend the Rules and Agree, As Amended",Passed,Expressing the Sense of Congress regarding the contribution of the USO to the morale and welfare of our servicemen and women of our armed forces and their families,407,0
2006-02-14,2nd,9,S 1989,On Motion to Suspend the Rules and Pass,Passed,"To designate the facility of the United States Postal Service located at 57 Rolfe Square in Cranston, Rhode Island, shall be known and designated as the “Holly A. Charette Post Office”",408,0
2006-02-15,2nd,10,S CON RES 79,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of Congress that no United States assistance should be provided directly to the Palestinian Authority if any representative political party holding a majority of parliamentary seats within the Palestinian Authority maintains a position calling for the destruction of Israel.,418,1
2006-02-15,2nd,11,H R 4745,On Motion to Suspend the Rules and Pass,Passed,"Making supplemental appropriations for fiscal year 2006 for the Small Business Administration’s disaster loan program, and for other purposes",410,5
2006-02-16,2nd,12,H CON RES 341,On Agreeing to the Resolution,Passed,Condemning the Government of Iran for violating its international nuclear nonproliferation obligations and expressing support for efforts to report Iran to the United Nations Security Council,404,4
2006-02-16,2nd,13,H RES 687,On Motion to Table,Passed,,219,187
2006-02-28,2nd,14,H R 1096,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To establish the Thomas Edison National Historical Park in the State of New Jersey as the successor to the Edison National Historical Site,399,1
2006-02-28,2nd,15,H RES 668,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Celebrating the 40th anniversary of the Texas Western’s 1966 NCAA Basketball Championship and recognizing the groundbreaking impact of the title game victory on diversity in sports and civil rights in America,397,0
2006-02-28,2nd,16,H R 1259,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To authorize the President to award a gold medal on behalf of Congress, collectively, to the Tuskegee Airmen in recognition of their unique military record, which inspired revolutionary reform in the Armed Forces",400,0
2006-03-01,2nd,17,H RES 357,On Motion to Suspend the Rules and Agree,Passed,Honoring Justice Sandra Day O’Connor,410,0
2006-03-02,2nd,18,H RES 702,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 4167, National Uniformity for Food Act",216,197
2006-03-07,2nd,19,H R 4054,On Motion to Suspend the Rules and Pass,Passed,"To designate the facility of the United States Postal Service located at 6110 East 51st Place in Tulsa, Oklahoma, as the “Dewey F. Bartlett Post Office”",413,1
2006-03-07,2nd,20,S 2271,On Motion to Suspend the Rules and Pass,Passed,USA PATRIOT Act Additional Reauthorizing Amendments Act,280,138
2006-03-08,2nd,21,H RES 710,On Ordering the Previous Question,Passed,"Providing for the further consideration of H.R. 4167, National Uniformity for Food Act",223,198
2006-03-08,2nd,22,H R 2830,On Motion to Instruct Conferees,Passed,Pension Protection Act of 2005,265,158
2006-03-08,2nd,23,H R 4192,On Motion to Suspend the Rules and Pass,Passed,"To authorize the Secretary of the Interior to designate the President William Jefferson Clinton Birthplace Home in Hope, Arkansas, as a National Historic Site and unit of the National Park System, and for other purposes",409,12
2006-03-08,2nd,24,H R 1053,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To authorize the extension of nondiscriminatory treatment (normal trade relations agreement) to the products of Ukraine,417,2
2006-03-08,2nd,25,H RES 673,On Motion to Suspend the Rules and Agree,Passed,"Expressing support for the efforts of the people of the Republic of Belarus to establish a full democracy, the rule of law, and respect for human rights and urging the Government of Belarus to conduct a free and fair presidential election on March 19, 2006.",419,1
2006-03-08,2nd,26,H R 3505,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Financial Services Regulatory Relief Act of 2005,415,2
2006-03-08,2nd,27,H R 4167,On Agreeing to the Amendment,Agreed to,,417,0
2006-03-08,2nd,28,H R 4167,On Agreeing to the Amendment,Failed,,164,255
2006-03-08,2nd,29,H R 4167,On Agreeing to the Amendment,Failed,,161,259
2006-03-08,2nd,30,H R 4167,On Agreeing to the Amendment,Agreed to,,253,168
2006-03-08,2nd,31,H R 4167,On Motion to Recommit with Instructions,Failed,National Uniformity for Food Act,170,254
2006-03-08,2nd,32,H R 4167,On Passage,Passed,National Uniformity for Food Act,283,139
2006-03-09,2nd,33,H RES 713,On Ordering the Previous Question,Passed,Providing for consideration of the bill (H.R. 2829) to reauthorize the Office of National Drug Control Policy Act,223,195
2006-03-09,2nd,34,H R 2829,On Agreeing to the Amendment,Agreed to,,403,2
2006-03-09,2nd,35,H R 2829,On Agreeing to the Amendment,Agreed to,,403,3
2006-03-09,2nd,36,H R 2829,On Agreeing to the Amendment,Failed,,85,322
2006-03-09,2nd,37,H R 2829,On Agreeing to the Amendment,Agreed to,,399,9
2006-03-09,2nd,38,H R 2829,On Passage,Passed,To reauthorize the Office of National Drug Control Policy Act,399,5
2006-03-14,2nd,39,H CON RES 354,On Motion to Suspend the Rules and Agree,Passed,Expressing the continued support of Congress for requiring an institution of higher education to provide military recruiters with access to the institution’s campus and students at least equal in quality and scope to that which is provided to any other employer in order to be eligible for the receipt of Federal funds.,347,65
2006-03-15,2nd,40,H RES 725,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 4939) making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",224,192
2006-03-15,2nd,41,H RES 725,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 4939) making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",218,200
2006-03-15,2nd,42,H CON RES 190,On Motion to Suspend the Rules and Agree,Passed,"Expressing the sense of Congress that the Russian Federation should fully protect the freedoms of all religious communities without distinction, whether registered and unregistered, as stipulated by the Russian Constitution and international standards.",411,1
2006-03-15,2nd,43,H R 4939,On Agreeing to the Amendment,Failed,,38,377
2006-03-15,2nd,44,H R 4944,On Motion to Suspend the Rules and Pass,Passed,Miscellaneous Trade and Technical Corrections Act,412,2
2006-03-16,2nd,45,H R 4939,On Agreeing to the Amendment,Agreed to,,250,172
2006-03-16,2nd,46,H R 4939,On Agreeing to the Amendment,Agreed to,,213,208
2006-03-16,2nd,47,H R 4939,On Agreeing to the Amendment,Failed,,198,221
2006-03-16,2nd,48,H R 4939,On Agreeing to the Amendment,Failed,,75,344
2006-03-16,2nd,49,H R 4939,On Agreeing to the Amendment,Failed,,78,343
2006-03-16,2nd,50,H R 4939,On Agreeing to the Amendment,Failed,,88,333
2006-03-16,2nd,51,H R 4939,On Agreeing to the Amendment,Failed,,199,215
2006-03-16,2nd,52,H R 4939,On Agreeing to the Amendment,Failed,,174,248
2006-03-16,2nd,53,H R 4939,On Agreeing to the Amendment,Failed,,210,212
2006-03-16,2nd,54,H R 4939,On Agreeing to the Amendment,Agreed to,,250,171
2006-03-16,2nd,55,H R 4939,On Sustaining the Ruling of the Chair,Passed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",223,193
2006-03-16,2nd,56,H R 4939,On Agreeing to the Amendment,Failed,,208,210
2006-03-16,2nd,57,H R 4939,On Agreeing to the Amendment,Failed,,89,332
2006-03-16,2nd,58,H R 4939,On Agreeing to the Amendment,Failed,,194,227
2006-03-16,2nd,59,H R 4939,On Agreeing to the Amendment,Failed,,76,342
2006-03-16,2nd,60,H R 4939,On Agreeing to the Amendment,Failed,,193,225
2006-03-16,2nd,61,H R 4939,On Agreeing to the Amendment,Failed,,201,213
2006-03-16,2nd,62,H R 4939,On Agreeing to the Amendment,Failed,,200,219
2006-03-16,2nd,63,H R 4939,On Agreeing to the Amendment,Failed,,189,230
2006-03-16,2nd,64,H R 4939,On Motion to Recommit with Instructions,Failed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",188,233
2006-03-16,2nd,65,H R 4939,On Passage,Passed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",348,71
2006-03-16,2nd,66,S 2320,On Motion to Suspend the Rules and Pass,Passed,"To make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006, and for other purposes",287,128
2006-03-16,2nd,67,H R 4297,On Motion to Instruct Conferees,Passed,Tax Relief Extension Reconciliation Act,222,187
2006-03-28,2nd,68,H R 4882,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Vietnam Veterans Memorial Visitor Center Deadline Enforcement Act,404,4
2006-03-28,2nd,69,S 2120,On Motion to Suspend the Rules and Pass,Passed,Milk Regulatory Equity Act,285,128
2006-03-29,2nd,70,H RES 741,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 609) to amend and extend the Higher Education Act of 1965,225,198
2006-03-29,2nd,71,H R 609,On Agreeing to the Amendment,Agreed to,,293,134
2006-03-29,2nd,72,H R 609,On Agreeing to the Amendment,Failed,,120,306
2006-03-29,2nd,73,H RES 736,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of the House of Representatives that legal action in Afghanistan against citizens who have already converted or plan to convert to other religions is deplorable and unjust.,427,0
2006-03-29,2nd,74,H R 4297,On Motion to Instruct Conferees,Failed,Tax Relief Extension Reconciliation Act,192,229
2006-03-30,2nd,75,H RES 742,On Agreeing to the Resolution,Passed,"Providing for the further consideration of H.R. 609, College Access and Opportunity Act",224,188
2006-03-30,2nd,76,H RES 746,On Motion to Table,Passed,Resolution Raising a Question of the Privileges of the House,216,193
2006-03-30,2nd,77,H R 609,On Agreeing to the Amendment,Agreed to,,418,2
2006-03-30,2nd,78,H R 609,On Agreeing to the Amendment,Agreed to,,380,38
2006-03-30,2nd,79,H R 609,On Agreeing to the Amendment,Failed,,83,337
2006-03-30,2nd,80,H R 609,On Agreeing to the Amendment,Failed,,200,220
2006-03-30,2nd,81,H R 609,On Passage,Passed,College Access and Opportunity Act,221,199
2006-04-04,2nd,82,H J RES 81,On Motion to Suspend the Rules and Pass,Passed,Providing for the appointment of Phillip Frost as a citizen regent of the Board of Regents of the Smithsonian Institution,406,0
2006-04-04,2nd,83,H RES 703,On Motion to Suspend the Rules and Agree,Passed,Recognizing the 20th anniversary of the Chernobyl nuclear disaster and supporting continued efforts to control rediation and mitigate the adverse health consequences related to the Chernobyl nuclear power plant,402,1
2006-04-04,2nd,84,H RES 744,On Motion to Suspend the Rules and Agree,Passed,Expressing support for the Good Friday Agreement of 1998 as the blueprint for lasting peace in Northern Ireland and support for continued police reform in Northern Ireland as a critical element in the peace process,399,1
2006-04-05,2nd,85,H RES 755,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 513) to amend the Federal Election Campaign Act of 1971 to clarify when organizations described in section 527 of the Internal Revenue Code of 1986 must register as political committees, and for other purposes",226,198
2006-04-05,2nd,86,H RES 755,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 513) to amend the Federal Election Campaign Act of 1971 to clarify when organizations described in section 527 of the Internal Revenue Code of 1986 must register as political committees, and for other purposes",223,199
2006-04-05,2nd,87,H RES 762,On Motion to Table,Passed,,218,198
2006-04-05,2nd,88,H R 513,On Passage,Passed,527 Reform Act,218,209
2006-04-05,2nd,89,H RES 692,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Commending the people of the Republic of the Marshall Islands for the contributions and sacrifices they made to the U.S. nuclear testing program in the Marshall Islands,424,0
2006-04-05,2nd,90,H R 3127,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Darfur Peace and Accountability Act,416,3
2006-04-06,2nd,91,H RES 766,On Ordering the Previous Question,Passed,"Providing for the consideration of H. Con. Res. 376, Congressional Budget for FY 2007",226,199
2006-04-06,2nd,92,H RES 766,On Agreeing to the Resolution,Passed,"Providing for the consideration of H. Con. Res. 376, Congressional Budget for FY 2007",225,196
2006-04-06,2nd,93,H R 2830,On Motion to Instruct Conferees,Passed,Pension Protection Act of 2005,248,178
2006-04-06,2nd,94,H R 4297,On Motion to Instruct Conferees,Failed,Tax Relief Extension Reconciliation Act,196,232
2006-04-06,2nd,95,H RES 578,On Motion to Suspend the Rules and Agree,Passed,Concerning the Government of Romania’s ban on intercountry adoptions and the welfare of orphaned or abandoned children in Romania,428,0
2006-04-06,2nd,96,H CON RES 320,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Calling on the Government of the Socialist Republic of Vietnam to immediately and unconditionally release Dr. Pham Hong Son and other political prisoners and prisoners of conscience, and for other purposes",425,1
2006-04-06,2nd,97,H RES 737,On Motion to Suspend the Rules and Agree,Passed,"Supporting the goals and ideals of Financial Literacy Month, and for other purposes",423,1
2006-04-06,2nd,98,H RES 556,On Motion to Suspend the Rules and Agree,Passed,National Methamphetamine Prevention Week,421,2
2006-04-06,2nd,99,H CON RES 366,On Motion to Suspend the Rules and Agree,Passed,"To congratulate the National Aeronautics and Space Administration on the 25th anniversary of the first flight of the Space Transport System, honor Commander John Young and the Pilot Robert Crippen, who flew the Space Shuttle Columbia on April 12-14, 1981, and to commend the men and women of NASA",422,0
2006-04-25,2nd,100,S J RES 28,On Motion to Suspend the Rules and Pass,Passed,Approving the location of the commemorative work in the District of Columbia honoring former President Dwight D. Eisenhower,411,0
2006-04-25,2nd,101,H R 4709,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Telephone Records and Privacy Protection Act,409,0
2006-04-26,2nd,102,H RES 774,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 5020) to authorize appropriations for fiscal year 2007 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes",228,194
2006-04-26,2nd,103,H RES 774,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 5020) to authorize appropriations for fiscal year 2007 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes",227,198
2006-04-26,2nd,104,H CON RES 365,On Motion to Suspend the Rules and Agree,Passed,"Urging the Government of China to reinstate all licenses of Gao Zhisheng and his law firm, remove all legal and political obstacles for lawyers attempting to defend criminal cases in China, including politically sensitive cases, and reverse law and practice in China so that it conforms to international standards",421,0
2006-04-26,2nd,105,H R 282,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To hold the current regime in Iran accountable for its threatening behavior and to support a transition to democracy in Iran,397,21
2006-04-26,2nd,106,H R 5020,On Agreeing to the Amendment,Agreed to,,366,56
2006-04-26,2nd,107,H R 5020,On Motion to Recommit with Instructions,Failed,Intelligence Authorization for Fiscal Year 2007,195,230
2006-04-26,2nd,108,H R 5020,On Passage,Passed,Intelligence Authorization for Fiscal Year 2007,327,96
2006-04-27,2nd,109,H R 4297,On Motion to Instruct Conferees,Failed,Tax Relief Extension Reconciliation Act,190,232
2006-04-27,2nd,110,H RES 783,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 4975) to provide greater transparency with respect to lobbying activities, and for othe purposes",216,207
2006-05-02,2nd,111,H RES 697,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Congratulating the people and Government of Italy et al. upon the successful completion of the 2006 Olympic Winter Games in Turin, Italy",409,0
2006-05-02,2nd,112,H CON RES 392,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Recognizing the 58th anniversary of the independence of the State of Israel,413,0
2006-05-02,2nd,113,H RES 658,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Supporting the goals and ideals of World Water Day,397,14
2006-05-03,2nd,114,H CON RES 359,On Motion to Suspend the Rules and Agree,Passed,Authorizing the use of the Capitol Grounds for the District of Columbia Special Olympics Law Enforcement Torch Run,417,0
2006-05-03,2nd,115,H R 5253,On Motion to Suspend the Rules and Pass,Passed,Federal Energy Price Protection Act,389,34
2006-05-03,2nd,116,H R 5254,On Motion to Suspend the Rules and Pass,Failed,Refinery Permit Process Schedule Act,237,188
2006-05-03,2nd,117,H R 4975,On Agreeing to the Amendment,Failed,,108,320
2006-05-03,2nd,118,H R 4975,On Motion to Recommit with Instructions,Failed,Lobbying Accountability and Transparency Act,213,216
2006-05-03,2nd,119,H R 4975,On Passage,Passed,Lobbying Accountability and Transparency Act,217,213
2006-05-03,2nd,120,H RES 781,On Motion to Suspend the Rules and Agree,Passed,"Congratulating charter schools and their students, parents, teachers, and administrators across the United States for their ongoing contributions to education, and for other purposes",417,1
2006-05-03,2nd,121,H R 4297,On Motion to Instruct Conferees,Failed,Tax Relief Extension Reconciliation Act,197,224
2006-05-03,2nd,122,H R 2830,On Motion to Instruct Conferees,Passed,Pension Protection Act of 2005,299,125
2006-05-03,2nd,123,H RES 789,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 4954 to improve maritime and cargo security through enhanced layered defenses, and for other purposes.",226,200
2006-05-03,2nd,124,H RES 789,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 4954 to improve maritime and cargo security through enhanced layered defenses, and for other purposes.",230,196
2006-05-04,2nd,125,H R 4954,On Agreeing to the Amendment,Failed,,195,230
2006-05-04,2nd,126,H R 4954,On Motion to Recommit with Instructions,Failed,Security and Accountability for Every Port (SAFE) Act,202,222
2006-05-04,2nd,127,H R 4954,On Passage,Passed,Security and Accountability for Every Port (SAFE) Act,421,2
2006-05-09,2nd,128,H RES 803,On Motion to Suspend the Rules and Agree,Passed,Providing for concurrence by the House with amendments in the amendments of the Senate to H.R. 1499,412,0
2006-05-09,2nd,129,H R 5037,On Motion to Suspend the Rules and Pass,Passed,Respect for America’s Fallen Heroes Act,408,3
2006-05-09,2nd,130,H R 3829,On Motion to Suspend the Rules and Pass,Passed,"To designate the Department of Veterans Affairs Medical Center in Muskogee, Oklahoma, as the Jack C. Montgomery Department of Veterans Affairs Medical Center",407,0
2006-05-10,2nd,131,H R 5143,"On Motion to Suspend the Rules and Pass, as Amended",Passed,H-Prize Act,416,6
2006-05-10,2nd,132,H RES 805,On Agreeing to the Resolution,Passed,Waiving points of order against the conference report to accompany the bill (H.R. 4297) to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006,228,194
2006-05-10,2nd,133,H RES 806,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 5122, National Defense Authorization Act for Fiscal Year 2007",351,70
2006-05-10,2nd,134,H R 4297,On Motion to Recommit with Instructions,Failed,Tax Relief Extension Reconciliation Act,190,239
2006-05-10,2nd,135,H R 4297,On Agreeing to the Conference Report,Passed,Tax Relief Extension Reconciliation Act,244,185
2006-05-10,2nd,136,H R 5122,On Agreeing to the Amendment,Failed,,191,237
2006-05-11,2nd,137,ADJOURN,On Motion to Adjourn,Failed,,31,366
2006-05-11,2nd,138,ADJOURN,On Motion to Adjourn,Failed,,68,336
2006-05-11,2nd,139,H RES 811,On Ordering the Previous Question,Passed,"Providing for the further consideration of H.R. 5122, National Defense Authorization Act for Fiscal Year 2007",223,192
2006-05-11,2nd,140,H RES 811,On Agreeing to the Resolution,Passed,"Providing for the further consideration of H.R. 5122, National Defense Authorization Act for Fiscal Year 2007",226,195
2006-05-11,2nd,141,H R 5122,On Agreeing to the Amendment,Agreed to,,252,171
2006-05-11,2nd,142,H R 5122,On Agreeing to the Amendment,Failed,,124,301
2006-05-11,2nd,143,H R 5122,On Agreeing to the Amendment,Agreed to,,415,9
2006-05-11,2nd,144,H R 5122,On Motion to Recommit with Instructions,Failed,National Defense Authorization Act for Fiscal Year 2007,202,220
2006-05-11,2nd,145,H R 5122,On Passage,Passed,National Defense Authorization Act for Fiscal Year 2007,396,31
2006-05-11,2nd,146,H RES 802,On Motion to Suspend the Rules and Agree,Passed,Encouraging all eligible Medicare beneficiaries who have not yet elected enroll in the new Medicare Part D benefit to review the available options and to determine whether enrollment in a Medicare prescription drug plan best meets their current and future needs for prescription drug coverage,406,0
2006-05-17,2nd,147,H R 4200,On Agreeing to the Amendment,Failed,,189,236
2006-05-17,2nd,148,H R 4200,On Agreeing to the Amendment,Failed,,184,240
2006-05-17,2nd,149,H R 4200,On Agreeing to the Amendment,Failed,,191,231
2006-05-17,2nd,150,H R 4200,On Agreeing to the Amendment,Failed,,197,228
2006-05-17,2nd,151,H R 4200,On Passage,Passed,Forest Emergency Recovery and Research Act,243,182
2006-05-17,2nd,152,H RES 815,On Agreeing to the Resolution,Passed,Waiving the requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,227,195
2006-05-17,2nd,153,H RES 817,On Ordering the Previous Question,Passed,Providing for further consideration of the concurrent resolution (H. Con. Res. 376) establishing the congressional budget for the United States Government for fiscal year 2007 and setting forth appropriate budgetary levels for fiscal years 2008 through 2011,224,193
2006-05-17,2nd,154,H RES 817,On Agreeing to the Resolution,Passed,Providing for further consideration of the concurrent resolution (H. Con. Res. 376) establishing the congressional budget for the United States Government for fiscal year 2007 and setting forth appropriate budgetary levels for fiscal years 2008 through 2011,226,193
2006-05-17,2nd,155,H CON RES 376,On Agreeing to the Amendment,Failed,,131,294
2006-05-18,2nd,156,H CON RES 376,On Agreeing to the Amendment,Failed,,94,331
2006-05-18,2nd,157,H CON RES 376,On Agreeing to the Amendment,Failed,,184,241
2006-05-18,2nd,158,H CON RES 376,On Agreeing to the Resolution,Passed,Congressional Budget for FY 2007,218,210
2006-05-18,2nd,159,H RES 740,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Calling on the Government of the United Kingdom to immediately establish a full, independent, public judicial inquiry into the murder of Northern Ireland defense attorney Pat Finucane, as recommended by international Judge Peter Cory as part of the Weston Park agreement and a way forward for the Peace Process",390,5
2006-05-18,2nd,160,H RES 818,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 5386) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2007, and for other purposes",218,191
2006-05-18,2nd,161,H RES 818,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 5386) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2007, and for other purposes",218,192
2006-05-18,2nd,162,H RES 795,On Motion to Suspend the Rules and Agree,Passed,"Condemning in the strongest terms the terrorist attacks in Dahab and Northern Sinai, Egypt, on April 24 and 26, 2006",409,0
2006-05-18,2nd,163,H R 5386,On Agreeing to the Amendment,Agreed to,,266,152
2006-05-18,2nd,164,H R 5386,On Agreeing to the Amendment,Failed,,141,279
2006-05-18,2nd,165,H R 5386,On Agreeing to the Amendment,Agreed to,,231,187
2006-05-18,2nd,166,H R 5386,On Agreeing to the Amendment,Failed,,112,306
2006-05-18,2nd,167,H R 5386,On Agreeing to the Amendment,Agreed to,,252,165
2006-05-18,2nd,168,H R 5386,On Agreeing to the Amendment,Agreed to,,237,181
2006-05-18,2nd,169,H R 5386,On Agreeing to the Amendment,Agreed to,,222,198
2006-05-18,2nd,170,H R 5386,On Agreeing to the Amendment,Agreed to,,217,203
2006-05-18,2nd,171,H R 5386,On Agreeing to the Amendment,Failed,,109,312
2006-05-18,2nd,172,H R 5386,On Passage,Passed,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2007, and for other purposes",293,128
2006-05-19,2nd,173,H RES 821,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 5385) making appropriations for the military quality of life functions of the Department of Defense, military construction, the Department of Veterans Affairs and related agencies for the fiscal year ending September 30, 2007, and for other purposes",211,186
2006-05-19,2nd,174,H RES 821,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 5385) making appropriations for the military quality of life functions of the Department of Defense, military construction, the Department of Veterans Affairs and related agencies for the fiscal year ending September 30, 2007, and for other purposes",216,187
2006-05-19,2nd,175,H R 5385,On Agreeing to the Amendment,Failed,,151,247
2006-05-19,2nd,176,H R 5385,On Passage,Passed,"Making appropriations for the military quality of life functions of the Department of Defense, military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2007, and for other purposes",395,0
2006-05-22,2nd,177,S 1235,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Veterans Benefits Improvement Act,372,0
2006-05-22,2nd,178,H R 3858,On Motion to Suspend the Rules and Pass,Passed,Pets Evacuation and Transportation Standards Act,349,24
2006-05-23,2nd,179,H RES 830,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 5384) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies for the fiscal year ending September 30, 2007, and for other purposes",213,194
2006-05-23,2nd,180,H RES 830,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 5384) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies for the fiscal year ending September 30, 2007, and for other purposes",214,192
