date,session,number,bill,question,result,description,yeatotal,naytotal
2006-03-16,2,57,S.Con.Res. 83,On the Amendment S.Amdt. 3074,Agreed to,"Reed Amdt. No. 3074; To increase funding for the Low-Income Home Energy Assistance Program by $3,318,000,000 for fiscal year 2007, increasing the funds available to carry out that program to the fully authorized level of $5,100,000,000, to be paid for by closing corporate tax loopholes.",51,49
2006-03-16,2,58,S.Con.Res. 83,On the Amendment S.Amdt. 3048,Agreed to,"Specter Amdt No. 3048; To increase the advance appropriations allowance in order to fund health, education and training, and low-income programs.",73,27
2006-03-16,2,59,S.Con.Res. 83,On the Amendment S.Amdt. 3034,Rejected,"Lieberman Amdt No. 3034; To protect the American people from terrorist attacks by providing $8 billion in additional funds for homeland security government-wide, by restoring cuts to vital first responder programs in the Departments of Homeland Security and Justice, by providing an additional $1.2 billion for first responders, $1.7 billion for the Coast Guard and port security, $150 million for chemical security, $1 billion for rail and transit security, $456 million for FEMA, $1 billion for health preparedness programs, and $752 million for aviation security.",43,53
2006-03-16,2,60,S.Con.Res. 83,On the Amendment S.Amdt. 3103,Rejected,"Sarbanes Amdt No. 3103; To restore funding for the civil works programs of the Corps of Engineers, the Federal Water Pollution Control State Revolving Fund, the National Park Service, the Forest Service, the National Oceanic and Atmospheric Administration, Federal conservation programs, and other natural resource needs, through an offset achieved by closing corporate tax loopholes.",48,49
2006-03-16,2,61,S.Con.Res. 83,On the Amendment S.Amdt. 3102,Rejected,"Dorgan Amdt No. 3102; To increase funding by $1 billion for various tribal programs and provide necessary additional funding based on recommendations from Indian country, by closing corporate tax loopholes.",42,56
2006-03-16,2,62,S.Con.Res. 83,On the Amendment S.Amdt. 3100,Rejected,Cornyn Amdt No. 3100; To provide for reconciliation instructions to the Committee on Finance to reduce mandatory spending.,43,57
2006-03-16,2,63,S.Con.Res. 83,On the Amendment S.Amdt. 3141,Rejected,"Stabenow Amdt No. 3141; To provide an assured stream of funding for veteran's health care that will take into account the annual changes in the veteran's population and inflation to be paid for by restoring the pre-2001 top rate for income over $1 million, closing corporate tax loopholes and delaying tax cuts for the wealthy.",46,54
2006-03-16,2,64,S.Con.Res. 83,On the Amendment S.Amdt. 3071,Rejected,Akaka Amdt No. 3071; To increase funding for Title I grants and reduce debt by closing corporate tax loopholes.,49,51
2006-03-16,2,65,S.Con.Res. 83,On the Amendment S.Amdt. 3093,Rejected,Inhofe Amdt No. 3093; To provide for discretionary spending control.,35,62
2006-03-16,2,66,S.Con.Res. 83,On the Amendment S.Amdt. 3106,Rejected,Lincoln Amdt No. 3106; To restore the discretionary budget for the Department of Agriculture with an offset achieved by closing corporate tax loopholes.,48,52
2006-03-16,2,67,S.Con.Res. 83,On the Amendment S.Amdt. 3143,Rejected,Kerry Amdt No. 3143; To prevent the imposition of excessive TRICARE fees and co-pays on military retirees.,46,53
2006-03-16,2,68,S.Con.Res. 83,On the Amendment S.Amdt. 3087,Rejected,DeMint Amdt. No. 3087 As Modified; To establish a reserve fund for Social Security reform.,46,53
2006-03-16,2,69,S.Con.Res. 83,On the Amendment S.Amdt. 3105,Rejected,Boxer Amdt No. 3105; No Statement of Purpose on File.,43,57
2006-03-16,2,70,S.Con.Res. 83,On the Amendment S.Amdt. 3121,Rejected,Bingaman Amdt No. 3121; To strike the direct spending limitation.,50,50
2006-03-16,2,71,S.Con.Res. 83,On the Amendment S.Amdt. 3164,Rejected,"Stabenow Amdt No. 3164; To establish a reserve fund to allow for deficit-neutral legislation that would provide seniors with a prescription drug benefit option that is affordable, user-friendly, and administered directly by the Secretary of Health and Human Services.",39,60
2006-03-16,2,72,S.Con.Res. 83,On the Amendment S.Amdt. 3128,Agreed to,Domenici Amdt No. 3128; To provide funding for implementing the Energy Policy Act of 2005 from ANWR.,51,49
2006-03-16,2,73,S.Con.Res. 83,On the Amendment S.Amdt. 3166,Rejected,"Ensign Amdt No. 3166; To deny funds in FY2007 for the United Nations Human Rights Council, which the United States just voted against because countries found complicit in sustained human rights abuses are eligible for Council membership. Savings redirected to border security.",50,50
2006-03-16,2,74,S.Con.Res. 83,On Passage of the Bill,Passed,S.Con.Res. 83; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2007 and including the appropriate budgetary levels for fiscal years 2006 and 2008 through 2011.,51,49
2006-03-16,2,75,PN1117,On the Nomination,Confirmed,"Confirmation Jack Zouhary, of Ohio, To Be U.S. District Judge",96,0
2006-03-27,2,76,PN1322,On the Nomination,Confirmed,Confirmation Dennis R. Spurgeon of Florida To Be An Assistant Secretary of Energy,88,0
2006-03-28,2,77,S. 2349,On the Amendment S.Amdt. 3176,Rejected,Collins Amdt. No. 3176; To establish the Senate Office of Public Integrity.,30,67
2006-03-28,2,78,S. 2349,On the Amendment S.Amdt. 2944,Agreed to,Wyden Amdt. No. 2944; To establish as a standing order of the Senate a requirement that a Senator publicly disclose a notice of intent to object to proceeding to any measure or matter.,84,13
2006-03-28,2,79,S. 2349,On the Cloture Motion,Agreed to,"Upon Reconsideration, Motion to Invoke Cloture on S.2349; 527 Reform Act of 2006",81,16
2006-03-29,2,80,S. 2349,On the Motion to Table S.Amdt. 2962,Agreed to,Feingold Amdt. No. 2962; To clarify the application of the gift rule to lobbyists.,68,30
2006-03-29,2,81,S. 2349,On the Motion to Table S.Amdt. 2980,Agreed to,Ensign Amdt. No. 2980; To include Federal entities in the definition of earmarks.,57,41
2006-03-29,2,82,S. 2349,On Passage of the Bill,Passed,As Amended; 527 Reform Act of 2006,90,8
2006-03-30,2,83,S. 2454,On the Amendment S.Amdt. 3191,Agreed to,"First Amdt. No. 3191; To require the Commissioner of the Bureau of Customs and Border Protection to collect statistics, and prepare reports describing the statistics, relating to deaths occurring at the border between the United States and Mexico.",94,0
2006-04-03,2,84,S. 2454,On the Amendment S.Amdt. 3210,Agreed to,"Bingaman Amdt. No. 3210, as modified; To provide financial aid to local law enforcement officials along the Nation's borders, and for other purposes.",84,6
2006-04-03,2,85,S. 2454,On the Amendment S.Amdt. 3193,Agreed to,"Alexander Amdt. No. 3193, as modified; To prescribe the binding oath or affirmation of renunciation and allegiance required to be naturalized as a citizen of the United States, to encourage and support the efforts of prospective citizens of the United States to become citizens, and for other purposes.",91,1
2006-04-04,2,86,PN1180,On the Nomination,Confirmed,"Confirmation Michael A. Chagares, of New Jersey, to be U.S. Circuit Judge",98,0
2006-04-04,2,87,S. 2454,On the Motion to Table S.Amdt. 3206,Rejected,Motion to Table Kyl Amdt. No. 3206; To make certain aliens ineligible for conditional nonimmigrant work authorization and status.,0,99
2006-04-06,2,88,S. 2454,On the Cloture Motion S.Amdt. 3192,Rejected,"Motion to Invoke Cloture on the Specter Amdt. No. 3192; To amend the Immigration and Nationality Act to provide for comprehensive reform and to provide conditional nonimmigrant authorization for employment to undocumented aliens, and for other purposes.",39,60
2006-04-07,2,89,S. 2454,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Commit S. 2454 to the Committee on the Judiciary; Securing America's Borders Act,38,60
2006-04-07,2,90,S. 2454,On the Cloture Motion,Rejected,Motion to Invoke Cloture on S. 2454; Securing America's Borders Act,36,62
2006-04-07,2,91,PN922,On the Nomination,Confirmed,"Confirmation Dorrance Smith, to be Assistant Secretary of Defense",59,34
2006-04-07,2,92,PN70,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on Peter Cyril Wyche Flory, to be an Assistant Secretary of Defense",52,41
2006-04-25,2,93,PN1187,On the Nomination,Confirmed,"Confirmation Gray Hampton Miller, of Texas, to be United States District Judge",93,0
2006-04-26,2,94,H.R. 4939,On the Amendment S.Amdt. 3594,Agreed to,"Gregg Amdt. No. 3594, as Modified; To provide, with an offset, emergency funding for border security efforts.",59,39
2006-04-26,2,95,H.R. 4939,On the Amendment S.Amdt. 3604,Rejected,"Reid Amdt. No. 3604; To provide, with an offset, emergency funding for border security efforts.",44,54
2006-04-26,2,96,H.R. 4939,On the Motion to Table S.Amdt. 3615,Agreed to,Motion to Table Thomas Amdt. No. 3615; To return the bill to the President's proposal.,72,26
2006-04-26,2,97,H.R. 4939,On the Motion to Table,Agreed to,"Motion to Table Ensign Motion to Recommit H.R.4939 to the Committee on Appropriations; Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006",68,28
2006-04-26,2,98,H.R. 4939,On the Amendment S.Amdt. 3642,Agreed to,"Akaka Amdt. No. 3642 as Amended; To provide an additional $430,000,000 for the Department of Veteran Affairs for Medical Services for outpatient care and treatment for veterans.",84,13
2006-04-26,2,99,H.R. 4939,On the Motion to Table S.Amdt. 3641,Agreed to,"Motion to Table Coburn Amdt No. 3641 ""Div. I""; To perfect the bill.",50,47
2006-04-27,2,100,H.R. 4939,On the Motion to Table S.Amdt. 3641,Rejected,"Motion to Table Coburn Amdt. No. 3641 ""Div. II""; To perfect the bill.",44,51
2006-04-27,2,101,H.R. 4939,On the Amendment S.Amdt. 3709,Agreed to,Byrd Amdt. No. 3709; To express the sense of the Senate on requests for funds for military operations in Iraq and Afghanistan for fiscal years after fiscal year 2007.,94,0
2006-05-01,2,102,PN1136,On the Nomination,Confirmed,"Confirmation Michael Ryan Barrett, of Ohio, to be U.S. District Judge",90,0
2006-05-02,2,103,H.R. 4939,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on H.R. 4939; Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006",92,4
2006-05-02,2,104,H.R. 4939,On the Amendment S.Amdt. 3617,Rejected,"McCain Amdt. No. 3617; To strike a provision providing $6 million to sugarcane growers in Hawaii, which was not included in the Administration's emergency supplemental request.",40,59
2006-05-02,2,105,H.R. 4939,On the Amendment S.Amdt. 3641,Rejected,"Coburn Amdt. No. 3641 ""Div IV""; To perfect the bill.",48,51
2006-05-02,2,106,H.R. 4939,On the Amendment S.Amdt. 3810,Agreed to,"Obama Amdt. No. 3810; To provide that none of the funds appropriated by this Act may be made available for hurricane relief and recovery contracts exceeding $500,000 that are awarded using procedures other than competitive procedures.",98,0
2006-05-03,2,107,H.R. 4939,On the Amendment S.Amdt. 3688,Agreed to,"Kennedy Amdt. No. 3688, As Modified; To provide funding to compensate individuals harmed by pandemic influenza vaccine.",53,46
2006-05-03,2,108,H.R. 4939,On the Amendment S.Amdt. 3616,Rejected,"McCain Amdt. No. 3616; To strike a provision that provides $74.5 million to states based on their production of certain types of crops, livestock and or diary products, which was not included in the Administration's emergency supplemental request.",37,61
2006-05-03,2,109,H.R. 4939,On the Amendment S.Amdt. 3673,Rejected,Inouye Amdt. No. 3673; To increase funds made available for assessments of critical reservoirs and dams in the State of Hawaii.,43,53
2006-05-03,2,110,H.R. 4939,On the Amendment S.Amdt. 3601,Agreed to,Inouye Amdt. No. 3601; To provide assistance relating to assessments and monitoring of waters in the State of Hawaii.,51,45
2006-05-04,2,111,H.R. 4939,On the Amendment S.Amdt. 3704,Rejected,"Thune Amdt. No. 3704; To provide, with an offset, $20,000,000 for the Department of Veterans Affairs for Medical Facilities.",39,59
2006-05-04,2,112,H.R. 4939,On Passage of the Bill,Passed,"H.R. 4939 As Amended; Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006",77,21
2006-05-04,2,113,PN1183,On the Nomination,Confirmed,"Confirmation Brian M. Cogan, of New York, to be U.S. District Judge",95,0
2006-05-04,2,114,PN1184,On the Nomination,Confirmed,"Confirmation Thomas M. Golden, of Pennsylvania, to be U.S. District Judge",96,0
2006-05-08,2,115,S. 22,On Cloture on the Motion to Proceed,Rejected,Motion to Invoke Cloture on the Motion to Proceed to S.22; Medical Care Access Protection Act of 2006,48,42
2006-05-08,2,116,S. 23,On Cloture on the Motion to Proceed,Rejected,Motion to Invoke Cloture on the Motion to Proceed to S.23; Healthy Mothers and Healthy Babies Access to Care Act,49,44
2006-05-09,2,117,S. 1955,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to proveed to S. 1955; Health Insurance Marketplace Modernization and Affordability Act of 2006,96,2
2006-05-11,2,118,H.R. 4297,On the Conference Report,Agreed to,H.R.4297 Conference Report; Tax Increase Prevention and Reconciliation Act of 2005,54,44
2006-05-11,2,119,S. 1955,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on the Committee Amendment (Subst.) As Modified, to S.1955; Health Insurance Marketplace Modernization and Affordability Act of 2006",55,43
2006-05-16,2,120,PN1327,On the Nomination,Confirmed,"Confirmation Milan D. Smith, Jr., of California, to be U.S. Circuit Judge",93,0
2006-05-16,2,121,S. 2611,On the Amendment S.Amdt. 3961,Rejected,"Isakson Amdt. No. 3961; To prohibit the granting of legal status, or adjustment of current status, to any individual who enters or entered the United States in violation of Federal law unless the border security measures authorized under Title I and section 233 are fully completed and fully operational.",40,55
2006-05-16,2,122,S. 2611,On the Amendment S.Amdt. 3994,Agreed to,Salazar Amdt. No. 3994; To prohibit implementation of title IV and title VI until the President determines that implementation of such titles will strengthen the national security of the United States.,79,16
2006-05-16,2,123,S. 2611,On the Motion to Table S.Amdt. 4017,Agreed to,Motion to Table Dorgan Amdt. No. 4017; To prohibit aliens who are currently outside the United States from participating in the H-2C guestworker visa program.,69,28
2006-05-16,2,124,S. 2611,On the Motion to Table S.Amdt. 3981,Rejected,"Motion to Table Bingaman Amdt. No. 3981; To reduce the number of H-2C nonimmigrants to 200,000 during any fiscal year.",18,79
2006-05-17,2,125,S. 2611,On the Amendment S.Amdt. 4027,Agreed to,Kyl Amdt. No. 4027; To make certain aliens ineligible for adjustment to lawful permanent resident status or Deferred Mandatory Departure status.,99,0
2006-05-17,2,126,S. 2611,On the Amendment S.Amdt. 3979,Agreed to,Sessions Amdt. No. 3979; To increase the amount of fencing and improve vehicle barriers installed along the southwest border of the United States.,83,16
2006-05-17,2,127,S. 2611,On the Amendment S.Amdt. 3963,Rejected,Vitter Amdt. No. 3963; To strike the provisions related to certain undocumented individuals.,33,66
2006-05-17,2,128,S. 2611,On the Amendment S.Amdt. 3965,Agreed to,Cornyn Amdt. No. 3965 As Modified; To modify the conditions under which an H-2C nonimmigrant may apply for an employment-based immigrant visa.,50,48
2006-05-18,2,129,S. 2611,On the Amendment S.Amdt. 4066,Agreed to,Kennedy Amdt. No. 4066; To modify the conditions under which an H-2C nonimmigrant may apply for adjustment of status.,56,43
2006-05-18,2,130,S. 2611,On the Motion to Table S.Amdt. 3985,Agreed to,"Motion to Table Ensign Amdt. No. 3985; To reduce document fraud, prevent identity theft, and preserve the integrity of the Social Security system, by ensuring that persons who receive an adjustment of status under this bill are not able to receive Social Security benefits as a result of unlawful activity.",50,49
2006-05-18,2,131,S. 2611,On the Amendment S.Amdt. 4064,Agreed to,"Inhofe Amdt. No. 4064; To amend title 4 United States Code, to declare English as the national language of the United States and to promote the patriotic integration of prospective US citizens.",63,34
2006-05-18,2,132,S. 2611,On the Amendment S.Amdt. 4073,Agreed to,"Salazar Amdt. No. 4073 As Modified; To declare that English is the common and unifying language of the United States, and to preserve and enhance the role of the English language.",58,39
2006-05-18,2,133,S. 2611,On the Amendment S.Amdt. 4072,Rejected,"Clinton Amdt. No. 4072; To establish a grant program to provide financial assistance to States and local governments for the costs of providing health care and educational services to noncitizens, and to provide additional funding for the State Criminal Alien Assistance Program.",43,52
2006-05-18,2,134,S. 2611,On the Amendment S.Amdt. 4038,Agreed to,"Cornyn Amdt. No. 4038; To require aliens seeking adjustment of status under section 245B of the Immigration and Nationality Act or Deferred Mandatory Departure status under section 245C of such Act to pay a supplemental application fee, which shall be used to provide financial assistance to States for health and educational services for noncitizens.",64,32
2006-05-18,2,135,S. 2611,On the Motion to Table S.Amdt. 3969,Agreed to,Motion to Table Kyl Amdt. No. 3969; To prohibit H-2C nonimmigrants from adjusting to lawful permanent resident status.,58,35
2006-05-22,2,136,S. 2611,On the Motion to Table S.Amdt. 4009,Agreed to,Motion to Table Chambliss Amdt. No. 4009; To modify the wage requirements for employers seeking to hire H-2A and blue card agricultural workers.,50,43
2006-05-22,2,137,S. 2611,On the Amendment S.Amdt. 4076,Agreed to,Ensign Amdt. No. 4076 as Modified; To authorize the use of the National Guard to secure the southern border of the United States.,83,10
2006-05-23,2,138,S. 2611,On the Amendment S.Amdt. 4087,Rejected,Feinstein Amdt. No. 4087; To modify the conditions under which aliens who are unlawfully present in the United States are granted legal status.,37,61
2006-05-23,2,139,S. 2611,On the Motion to Table S.Amdt. 4117,Agreed to,Motion to Table Leahy Amdt. No. 4117; To amend section 212 of the Immigration and Nationality Act regarding restrictions on the admission of aliens.,79,19
2006-05-23,2,140,S. 2611,On the Amendment S.Amdt. 4177,Agreed to,Grassley Amdt. No. 4177; To provide a substitute to title III.,58,40
2006-05-23,2,141,S. 2611,On the Motion to Table S.Amdt. 4106,Agreed to,Motion to Table Kennedy Amdt. No. 4106; To enhance the enforcement of labor protections for United States workers and guest workers.,56,41
2006-05-23,2,142,S. 2611,On the Motion to Table S.Amdt. 4142,Agreed to,"Motion to Table Durbin Amdt. No. 4142; To authorize the waiver of certain grounds of inadmissibility or removal where denial of admission or removal would result in hardship for a spouse, parent, or child who is a citizen or permanent resident alien.",63,34
2006-05-24,2,143,S. 2611,On the Motion to Table S.Amdt. 4085,Rejected,Motion to Table McConnell Amdt. No. 4085; To implement the recommendation of the Carter-Baker Commission on Federal Election Reform to protect and secure the franchise of all United States citizens from ballots being cast illegally by non-United States citizens.,48,49
2006-05-24,2,144,S. 2611,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on S. 2611; Comprehensive Immigration Reform Act of 2006,73,25
2006-05-24,2,145,S. 2611,On the Motion,Agreed to,Motion to Waive CBA Re: S. 2611; Comprehensive Immigration Reform Act of 2006,67,31
2006-05-24,2,146,S. 2611,On the Amendment S.Amdt. 4127,Agreed to,Byrd Amdt. No. 4127; To fund improvements in border and interior security by assessing a $500 supplemental fee under title VI.,73,25
2006-05-24,2,147,S. 2611,On the Amendment S.Amdt. 4114,Agreed to,"Gregg Amdt. No. 4114; To amend title II of the Immigration and Nationality Act to reform the diversity visa program and create a program that awards visas to aliens with an advanced degree in science mathematics, technology, or engineering.",56,42
2006-05-24,2,148,S. 2611,On the Amendment S.Amdt. 4101,Rejected,Hutchison Amdt. No. 4101; To enhance border security by creating a pilot SAFE Visa Program to grant visas to authorized nationals of a NAFTA or CAFTA-DR country who receive employment offers in job areas in the United States that have been certified by the Secretary of Labor as having a shortage of workers.,31,67
2006-05-24,2,149,S. 2611,On the Motion to Table S.Amdt. 4084,Agreed to,Motion to Table Chambliss Amdt. No. 4084; To modify the eligible requirements for blue card status and to increase the fines to be paid by aliens granted such status or legal permanent resident status.,62,35
2006-05-24,2,150,S. 2611,On the Amendment S.Amdt. 4095,Rejected,Dorgan Amdt. No. 4095; To sunset the H-2C visa program after the date that is 5 years after the date of enactment of this Act.,48,49
2006-05-25,2,151,S. 2611,On the Amendment S.Amdt. 4097,Rejected,Cornyn Amdt. No. 4097; To modify the requirements for confidentiality certain information submitted by an alien seeking an adjustment of status under section 245B.,49,49
2006-05-25,2,152,S. 2611,On the Amendment S.Amdt. 4131,Agreed to,"Bingaman Amdt. No. 4131; To limit the total number of aliens, including spouses and children, granted employment-based legal permanent resident status to 650,000 during any fiscal year.",51,47
2006-05-25,2,153,S. 2611,On the Amendment S.Amdt. 4083,Agreed to,Feingold Amdt. No. 4083; To strike the provision prohibiting a court from staying the removal of an alien in certain circumstances.,52,45
2006-05-25,2,154,S. 2611,On the Amendment S.Amdt. 4108,Rejected,Sessions Amdt. No. 4108; To limit the application of the Earned Income Tax Credit.,37,60
2006-05-25,2,155,S. 2611,On the Amendment S.Amdt. 4136,Agreed to,Ensign Amdt. No. 4136; To ensure the integrity of the Earned Income Tax Credit program by reducing the potential for fraud and to ensure that aliens who receive an adjustment of this status under this bill meet their obligation to pay back taxes without creating a burden on the American public.,50,47
2006-05-25,2,156,S. 2611,On the Amendment S.Amdt. 4188,Agreed to,Specter Amdt. No. 4188; To improve the bill.,56,41
2006-05-25,2,157,S. 2611,On Passage of the Bill,Passed,S. 2611 As Amended; Comprehensive Immigration Reform Act of 2006,62,36
2006-05-25,2,158,PN1179,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Nomination of Brett M. Kavanaugh to be U.S. Circuit Judge,67,30
2006-05-26,2,159,PN1179,On the Nomination,Confirmed,Confirmation Brett M. Kavanaugh of Maryland to be U.S. Circuit Judge for the D.C. Circuit,57,36
2006-05-26,2,160,PN1552,On the Nomination,Confirmed,"Confirmation General Michael V. Hayden, U.S. Air Force, to be Director of the Central Intelligence Agency",78,15
2006-05-26,2,161,PN1446,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Nomination of Dirk Kempthorne to be Secretary of the Interior,85,8
2006-06-06,2,162,PN1182,On the Nomination,Confirmed,"Confirmation Renee Marie Bumb, of New Jersey, to be U.S. District Judge",89,0
2006-06-07,2,163,S.J.Res. 1,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to the Consideration of S. J. Res. 1; Marriage Protection Amendment,49,48
2006-06-08,2,164,H.R. 8,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consideration of H.R. 8; Death Tax Repeal Permanency Act of 2005,57,41
2006-06-08,2,165,S. 147,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to S. 147; Native Hawaiian Government Reorganization Act of 2005,56,41
2006-06-08,2,166,PN1186,On the Nomination,Confirmed,"Confirmation Noel Lawrence Hillman, of New Jersey, to be U.S. District Judge",98,0
2006-06-08,2,167,PN210,On the Nomination,Confirmed,"Confirmation Peter G. Sheridan, of New Jersey, to be U.S. District Judge",98,0
2006-06-13,2,168,S. 2766,On the Amendment S.Amdt. 4208,Agreed to,"Frist Amdt. No. 4208; To express the sense of Congress that the United States Armed Forces, the intelligence community, and other agencies, as well as the coalition partners of the United States and the Iraqi Security Forces should be commended for their actions that resulted in the death of Abu Musab al-Zarqawi, the leader of the al-Qaeda in Iraq terrorist organization and the most wanted terrorist in Iraq.",97,0
2006-06-14,2,169,S. 2766,On the Motion to Table S.Amdt. 4230,Agreed to,Motion to Table Dorgan Amdt. No. 4230; To improve Federal contracting and procurement by eliminating fraud and abuse and improving competition in contracting and procurement and by enhancing administration of Federal contracting personnel.,55,43
2006-06-14,2,170,S. 2766,On the Amendment S.Amdt. 4242,Agreed to,McCain Amdt. No. 4242; To require regular budgeting for ongoing military operations.,98,0
2006-06-15,2,171,H.R. 4939,On the Conference Report,Agreed to,"H.R.4939 Conference Report; Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006",98,1
2006-06-15,2,172,S. 2766,On the Amendment S.Amdt. 4234,Rejected,"Santorum Amdt. No. 4234; To authorize, with an offset, assistance for prodemocracy programs and activities inside and outside Iran, to make clear that the United States supports the ability of the people of Iran to exercise self-determination over their form of government, and to make enhancements to the Iran-Libya Sanctions Act of 1996.",45,54
2006-06-15,2,173,S. 2766,On the Amendment S.Amdt. 4257,Agreed to,Biden Amdt. No. 4257; To state the policy of the United States on the nuclear programs of Iran.,99,0
2006-06-15,2,174,S. 2766,On the Motion to Table S.Amdt. 4269,Agreed to,Motion to Table McConnell Amdt. 4269; To require the withdrawal of the United States Armed Forces from Iraq and urge the convening of an Iraq summit.,93,6
2006-06-19,2,175,PN1296,On the Nomination,Confirmed,"Confirmation Sandra Segal Ikuta, of California, to be U.S. Circuit Court Judge",81,0
2006-06-20,2,176,S. 2766,On the Amendment S.Amdt. 4292,Rejected,Dorgan Amdt. No. 4292; To establish a special committee of the Senate to investigate the awarding and carrying out of contracts to conduct activities in Afghanistan and Iraq and to fight the war on terrorism.,44,52
2006-06-20,2,177,S. 2766,On the Amendment S.Amdt. 4272,Agreed to,McConnell Amdt. No. 4272 As Modified; To affirm the Iraqi Government position of no amnesty for terrorists who have attacked U.S. forces.,64,34
2006-06-20,2,178,S. 2766,On the Amendment S.Amdt. 4265,Agreed to,"Nelson (FL) Amdt. No. 4265; To express the sense of Congress that the Government of Iraq should not grant amnesty to persons known to have attacked, killed, or wounded members of the Armed Forces of the United States.",79,19
2006-06-21,2,179,S. 2766,On the Amendment S.Amdt. 4322,Agreed to,"Kennedy Amdt. No. 4322; To amend the Fair Labor Standards Act of 1938 to provide for an increase in the Federal minimum wage. *Pursuant to the order of June 20, 2006, notwithstanding the adoption of the amendment, proposed amendment SA 4322 withdrawn in Senate.",52,46
2006-06-21,2,180,S. 2766,On the Amendment S.Amdt. 4376,Rejected,Enzi Amdt. No. 4376; To promote job creation and small business preservation in the adjustment of the Federal minimum wage.,45,53
2006-06-22,2,181,S. 2766,On the Amendment S.Amdt. 4442,Rejected,"Kerry Amdt. No. 4442; To require the redeployment of United States Armed Forces from Iraq in order to further a political solution in Iraq, encourage the people of Iraq to provide for their own security, and achieve victory in the war on terror.",13,86
2006-06-22,2,182,S. 2766,On the Amendment S.Amdt. 4320,Rejected,Levin Amdt. No. 4320; To state the sense of Congress on United States policy on Iraq.,39,60
2006-06-22,2,183,S. 2766,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on S. 2766; John Warner National Defense Authorization Act for Fiscal Year 2007,98,1
2006-06-22,2,184,S. 2766,On the Amendment S.Amdt. 4261,Agreed to,Chambliss Amdt. No. 4261; To authorize multiyear procurement of F-22A fighter aircraft and F-119 engines.,70,28
2006-06-22,2,185,S. 2766,On the Amendment S.Amdt. 4471,Agreed to,"Sessions Amdt. No. 4471 As Modified; To provide, with an offset, additional funding for missile defense testing and operations.",98,0
2006-06-22,2,186,S. 2766,On Passage of the Bill,Passed,S. 2766 As Amended; John Warner National Defense Authorization Act for Fiscal Year 2007,96,0
2006-06-22,2,187,PN1185,On the Nomination,Confirmed,"Confirmation: Andrew J. Guilford, of California, to be U.S. District Judge",93,0
2006-06-27,2,188,S.J.Res. 12,On the Amendment S.Amdt. 4543,Rejected,Durbin Amdt. No. 4543; To provide a complete substitute.,36,64
2006-06-27,2,189,S.J.Res. 12,On the Joint Resolution,Rejected,S.J.Res.12 as Amended; A joint resolution proposing an amendment to the Constitution of the United States authorizing Congress to prohibit the physical desecration of the flag of the United States.,66,34
2006-06-29,2,190,S. 3569,On Passage of the Bill,Passed,S.3569; United States-Oman Free Trade Agreement Implementation Act,60,34
2006-07-11,2,191,H.R. 5441,On the Amendment S.Amdt. 4548,Agreed to,"Vitter Amdt. No. 4548, As Modified; To prohibit the United States Customs and Border Protection from preventing an individual not in the business of importing a prescription drug from importing an FDA-approved prescription drug.",68,32
2006-07-11,2,192,H.R. 5441,On the Amendment S.Amdt. 4560,Agreed to,Collins Amdt. No. 4560; To amend the Homeland Security Act of 2002 to establish the United States Emergency Management Authority.,87,11
2006-07-11,2,193,H.R. 5441,On the Amendment S.Amdt. 4563,Rejected,"Clinton Amdt No. 4563; To establish the Federal Emergency Management Agency as an independent agency, and for other purposes.",32,66
2006-07-12,2,194,H.R. 5441,On the Motion S.Amdt. 4553,Rejected,"Motion to Waive CBA Re: Biden Amdt. No. 4553; To increase amounts for the rail and transit security programs, and for other purposes.",50,50
2006-07-12,2,195,H.R. 5441,On the Motion S.Amdt. 4576,Rejected,Motion to Waive the Emergency Designation Re: Clinton Amdt. No. 4576; To restore funding to States and local governments for terrorism prevention activities in the Homeland Security Grant Program to fiscal year 2005 levels.,47,53
2006-07-12,2,196,H.R. 5441,On the Motion S.Amdt. 4587,Rejected,"Motion to Waive the Emergency Designation Re: Schumer Amdt. No. 4587; To increase the amount appropriated for transit security by $300,000,000.",50,50
